,img_no,img_path,gender_score,quality_score,age_score,glass_score
1597,1597,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001597.jpg,1.0,1.0,0.0,0.0
1598,1598,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001598.jpg,0.0,1.0,0.0,0.0
1599,1599,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001599.jpg,1.0,1.0,0.0,0.0
1600,1600,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001600.jpg,1.0,1.0,0.0,0.0
1601,1601,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001601.jpg,0.0,1.0,0.0,0.0
1602,1602,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001602.jpg,1.0,1.0,0.0,0.0
1603,1603,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001603.jpg,1.0,1.0,0.0,0.0
1604,1604,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001604.jpg,0.0,1.0,0.0,0.0
1605,1605,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001605.jpg,1.0,1.0,0.0,0.0
1606,1606,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001606.jpg,1.0,1.0,0.0,0.0
1607,1607,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001607.jpg,1.0,1.0,0.0,0.0
1608,1608,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001608.jpg,1.0,1.0,0.0,0.0
1609,1609,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001609.jpg,1.0,1.0,0.0,0.0
1610,1610,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001610.jpg,1.0,1.0,0.0,0.0
1611,1611,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001611.jpg,0.0,1.0,0.0,0.0
1612,1612,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001612.jpg,0.0,1.0,0.0,0.0
1613,1613,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001613.jpg,1.0,1.0,0.0,0.0
1614,1614,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001614.jpg,1.0,1.0,0.0,0.0
1615,1615,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001615.jpg,1.0,1.0,1.0,0.0
1616,1616,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001616.jpg,1.0,1.0,0.0,0.0
1617,1617,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001617.jpg,1.0,1.0,0.0,0.0
1618,1618,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001618.jpg,1.0,1.0,0.0,0.0
1619,1619,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001619.jpg,1.0,1.0,0.0,0.0
1620,1620,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001620.jpg,1.0,1.0,0.0,0.0
1621,1621,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001621.jpg,1.0,1.0,0.0,0.0
1622,1622,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001622.jpg,1.0,1.0,0.0,0.0
1623,1623,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001623.jpg,1.0,0.0,0.0,0.0
1624,1624,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001624.jpg,1.0,1.0,0.0,0.0
1625,1625,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001625.jpg,1.0,1.0,0.0,0.0
1626,1626,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001626.jpg,1.0,1.0,0.0,0.0
1627,1627,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001627.jpg,0.0,0.0,0.0,0.0
1628,1628,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001628.jpg,0.0,1.0,0.0,0.0
1629,1629,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001629.jpg,1.0,1.0,0.0,1.0
1630,1630,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001630.jpg,1.0,1.0,0.0,0.0
1631,1631,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001631.jpg,0.0,1.0,0.0,0.0
1632,1632,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001632.jpg,1.0,1.0,0.0,0.0
1633,1633,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001633.jpg,1.0,1.0,0.0,0.0
1634,1634,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001634.jpg,1.0,1.0,0.0,0.0
1635,1635,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001635.jpg,1.0,1.0,0.0,0.0
1636,1636,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001636.jpg,1.0,1.0,1.0,0.0
1637,1637,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001637.jpg,1.0,1.0,0.0,0.0
1638,1638,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001638.jpg,1.0,1.0,0.0,0.0
1639,1639,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001639.jpg,1.0,1.0,0.0,0.0
1640,1640,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001640.jpg,1.0,1.0,0.0,0.0
1641,1641,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001641.jpg,1.0,1.0,0.0,1.0
1642,1642,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001642.jpg,1.0,1.0,0.0,0.0
1643,1643,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001643.jpg,1.0,1.0,0.0,0.0
1644,1644,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001644.jpg,0.0,1.0,0.0,0.0
1645,1645,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001645.jpg,1.0,1.0,0.0,0.0
1646,1646,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001646.jpg,0.0,1.0,0.0,0.0
1647,1647,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001647.jpg,1.0,1.0,0.0,0.0
1648,1648,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001648.jpg,1.0,1.0,0.0,0.0
1649,1649,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001649.jpg,1.0,1.0,0.0,0.0
1650,1650,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001650.jpg,1.0,1.0,0.0,0.0
1651,1651,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001651.jpg,1.0,1.0,0.0,0.0
1652,1652,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001652.jpg,1.0,1.0,0.0,0.0
1653,1653,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001653.jpg,1.0,1.0,0.0,0.0
1654,1654,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001654.jpg,1.0,1.0,0.0,0.0
1655,1655,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001655.jpg,1.0,1.0,0.0,0.0
1656,1656,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001656.jpg,1.0,1.0,0.0,0.0
1657,1657,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001657.jpg,1.0,1.0,0.0,0.0
1658,1658,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001658.jpg,1.0,1.0,0.0,0.0
1659,1659,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001659.jpg,1.0,1.0,0.0,0.0
1660,1660,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001660.jpg,1.0,1.0,0.0,0.0
1661,1661,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001661.jpg,1.0,1.0,1.0,0.0
1662,1662,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001662.jpg,1.0,1.0,0.0,0.0
1663,1663,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001663.jpg,1.0,1.0,0.0,0.0
1664,1664,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001664.jpg,1.0,1.0,0.0,0.0
1665,1665,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001665.jpg,1.0,1.0,0.0,0.0
1666,1666,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001666.jpg,1.0,1.0,0.0,0.0
1667,1667,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001667.jpg,1.0,1.0,0.0,0.0
1668,1668,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001668.jpg,0.0,1.0,0.0,0.0
1669,1669,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001669.jpg,1.0,1.0,0.0,0.0
1670,1670,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001670.jpg,1.0,1.0,0.0,0.0
1671,1671,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001671.jpg,1.0,1.0,0.0,0.0
1672,1672,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001672.jpg,1.0,1.0,0.0,0.0
1673,1673,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001673.jpg,1.0,1.0,0.0,0.0
1674,1674,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001674.jpg,1.0,1.0,0.0,0.0
1675,1675,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001675.jpg,1.0,1.0,0.0,0.0
1676,1676,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001676.jpg,1.0,1.0,0.0,0.0
1677,1677,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001677.jpg,1.0,1.0,0.0,0.0
1678,1678,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001678.jpg,1.0,1.0,0.0,0.0
1679,1679,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001679.jpg,1.0,1.0,0.0,0.0
1680,1680,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001680.jpg,1.0,1.0,1.0,0.0
1681,1681,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001681.jpg,1.0,1.0,0.0,0.0
1682,1682,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001682.jpg,1.0,1.0,0.0,0.0
1683,1683,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001683.jpg,0.0,1.0,0.0,0.0
1684,1684,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001684.jpg,1.0,1.0,0.0,0.0
1685,1685,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001685.jpg,1.0,1.0,0.0,0.0
1686,1686,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001686.jpg,1.0,1.0,0.0,0.0
1687,1687,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001687.jpg,0.0,1.0,0.0,0.0
1688,1688,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001688.jpg,1.0,1.0,0.0,0.0
1689,1689,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001689.jpg,1.0,1.0,0.0,0.0
1690,1690,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001690.jpg,1.0,1.0,0.0,0.0
1691,1691,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001691.jpg,0.0,1.0,0.0,0.0
1692,1692,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001692.jpg,1.0,1.0,0.0,0.0
1693,1693,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001693.jpg,1.0,1.0,0.0,0.0
1694,1694,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001694.jpg,1.0,1.0,0.0,0.0
1695,1695,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001695.jpg,1.0,1.0,0.0,0.0
1696,1696,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001696.jpg,1.0,1.0,0.0,0.0
1697,1697,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001697.jpg,1.0,0.0,0.0,0.0
1698,1698,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001698.jpg,1.0,1.0,0.0,0.0
1699,1699,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001699.jpg,1.0,1.0,0.0,0.0
1700,1700,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001700.jpg,1.0,1.0,1.0,0.0
1701,1701,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001701.jpg,1.0,1.0,0.0,0.0
1702,1702,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001702.jpg,1.0,1.0,0.0,0.0
1703,1703,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001703.jpg,1.0,1.0,0.0,0.0
1704,1704,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001704.jpg,1.0,1.0,0.0,1.0
1705,1705,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001705.jpg,1.0,1.0,0.0,0.0
1706,1706,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001706.jpg,1.0,1.0,0.0,0.0
1707,1707,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001707.jpg,1.0,1.0,0.0,0.0
1708,1708,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001708.jpg,1.0,1.0,0.0,0.0
1709,1709,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001709.jpg,1.0,1.0,0.0,0.0
1710,1710,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001710.jpg,1.0,1.0,0.0,0.0
1711,1711,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001711.jpg,1.0,1.0,0.0,0.0
1712,1712,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001712.jpg,1.0,1.0,0.0,0.0
1713,1713,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001713.jpg,1.0,1.0,0.0,0.0
1714,1714,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001714.jpg,1.0,1.0,0.0,0.0
1715,1715,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001715.jpg,1.0,1.0,0.0,0.0
1716,1716,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001716.jpg,1.0,1.0,0.0,0.0
1717,1717,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001717.jpg,0.0,1.0,0.0,0.0
1718,1718,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001718.jpg,1.0,1.0,0.0,1.0
1719,1719,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001719.jpg,1.0,1.0,0.0,0.0
1720,1720,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001720.jpg,1.0,1.0,0.0,0.0
1721,1721,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001721.jpg,1.0,1.0,1.0,0.0
1722,1722,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001722.jpg,1.0,1.0,0.0,0.0
1723,1723,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001723.jpg,1.0,1.0,0.0,0.0
1724,1724,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001724.jpg,1.0,1.0,0.0,0.0
1725,1725,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001725.jpg,0.0,1.0,0.0,0.0
1726,1726,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001726.jpg,1.0,1.0,0.0,0.0
1727,1727,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001727.jpg,0.0,1.0,1.0,0.0
1728,1728,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001728.jpg,1.0,1.0,0.0,0.0
1729,1729,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001729.jpg,1.0,1.0,0.0,0.0
1730,1730,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001730.jpg,1.0,1.0,0.0,0.0
1731,1731,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001731.jpg,1.0,1.0,0.0,0.0
1732,1732,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001732.jpg,1.0,1.0,0.0,0.0
1733,1733,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001733.jpg,1.0,1.0,1.0,1.0
1734,1734,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001734.jpg,1.0,1.0,0.0,0.0
1735,1735,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001735.jpg,1.0,1.0,0.0,0.0
1736,1736,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001736.jpg,1.0,1.0,0.0,0.0
1737,1737,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001737.jpg,1.0,1.0,0.0,0.0
1738,1738,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001738.jpg,1.0,1.0,0.0,0.0
1739,1739,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001739.jpg,1.0,1.0,0.0,0.0
1740,1740,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001740.jpg,1.0,1.0,0.0,0.0
1741,1741,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001741.jpg,1.0,1.0,0.0,0.0
1742,1742,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001742.jpg,1.0,1.0,0.0,0.0
1743,1743,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001743.jpg,1.0,1.0,0.0,0.0
1744,1744,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001744.jpg,0.0,1.0,0.0,0.0
1745,1745,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001745.jpg,0.0,1.0,1.0,0.0
1746,1746,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001746.jpg,1.0,1.0,0.0,0.0
1747,1747,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001747.jpg,1.0,1.0,0.0,0.0
1748,1748,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001748.jpg,1.0,0.0,0.0,0.0
1749,1749,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001749.jpg,1.0,1.0,0.0,0.0
1750,1750,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001750.jpg,1.0,1.0,0.0,0.0
1751,1751,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001751.jpg,1.0,1.0,0.0,0.0
1752,1752,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001752.jpg,1.0,1.0,0.0,0.0
1753,1753,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001753.jpg,1.0,1.0,0.0,0.0
1754,1754,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001754.jpg,1.0,1.0,1.0,0.0
1755,1755,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001755.jpg,1.0,1.0,0.0,0.0
1756,1756,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001756.jpg,1.0,1.0,0.0,0.0
1757,1757,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001757.jpg,1.0,1.0,0.0,0.0
1758,1758,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001758.jpg,1.0,1.0,0.0,0.0
1759,1759,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001759.jpg,1.0,1.0,0.0,0.0
1760,1760,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001760.jpg,1.0,1.0,0.0,0.0
1761,1761,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001761.jpg,1.0,1.0,0.0,0.0
1762,1762,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001762.jpg,1.0,1.0,0.0,0.0
1763,1763,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001763.jpg,1.0,1.0,0.0,0.0
1764,1764,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001764.jpg,1.0,1.0,0.0,0.0
1765,1765,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001765.jpg,1.0,1.0,0.0,0.0
1766,1766,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001766.jpg,1.0,1.0,0.0,0.0
1767,1767,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001767.jpg,1.0,1.0,0.0,0.0
1768,1768,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001768.jpg,1.0,1.0,0.0,0.0
1769,1769,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001769.jpg,1.0,0.0,0.0,0.0
1770,1770,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001770.jpg,1.0,1.0,0.0,0.0
1771,1771,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001771.jpg,1.0,1.0,0.0,0.0
1772,1772,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001772.jpg,1.0,1.0,0.0,0.0
1773,1773,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001773.jpg,1.0,1.0,0.0,0.0
1774,1774,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001774.jpg,1.0,1.0,0.0,0.0
1775,1775,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/001775.jpg,1.0,1.0,0.0,0.0
