img_no,img_path,property_gender_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
3031,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003031.jpg,0.9995,0.9994,0.9998,0.999,0.9999,0.9995
3032,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003032.jpg,0.998,0.9972,0.9987,0.9972,0.9993,0.9975
3033,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003033.jpg,0.9998,0.9998,0.9998,0.9995,1.0,0.9999
3034,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003034.jpg,0.9988,0.9979,0.9994,0.9994,0.9993,0.9982
3035,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003035.jpg,0.9963,0.9971,0.9965,0.9925,0.9986,0.9967
3036,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003036.jpg,0.9996,0.9995,0.9999,0.999,1.0,0.9997
3037,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003037.jpg,0.9997,0.9997,0.9997,0.9994,1.0,0.9997
3038,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003038.jpg,0.9996,0.9997,0.9998,0.999,0.9999,0.9998
3039,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003039.jpg,0.9928,0.994,0.9874,0.9912,0.9983,0.9932
3040,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003040.jpg,0.196,0.2357,0.1996,0.3681,0.087,0.0895
3041,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003041.jpg,0.9997,0.9997,0.9996,0.9996,0.9999,0.9996
3042,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003042.jpg,0.9842,0.9842,0.9925,0.9762,0.9926,0.9757
3043,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003043.jpg,0.9994,0.9991,0.9997,0.9985,1.0,0.9998
3044,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003044.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3045,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003045.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3046,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003046.jpg,0.998,0.9972,0.9991,0.9965,0.9998,0.9976
3047,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003047.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3048,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003048.jpg,0.9952,0.9915,0.9964,0.9923,0.9984,0.9973
3049,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003049.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3050,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003050.jpg,0.9988,0.9984,0.9995,0.9976,0.9998,0.9988
3051,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003051.jpg,0.9995,0.9994,0.9995,0.999,0.9999,0.9996
3052,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003052.jpg,0.9998,0.9998,0.9998,0.9996,0.9999,0.9999
3053,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003053.jpg,0.8705,0.8403,0.7813,0.8295,0.9675,0.9338
3054,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003054.jpg,0.0112,0.0062,0.0061,0.0404,0.0016,0.0015
3055,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003055.jpg,0.9977,0.997,0.9971,0.9963,0.9995,0.9988
3056,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003056.jpg,0.999,0.9993,0.9993,0.9969,0.9999,0.9996
3057,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003057.jpg,0.9998,0.9998,0.9999,0.9998,1.0,0.9998
3058,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003058.jpg,0.9994,0.9993,0.9995,0.9987,0.9999,0.9997
3059,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003059.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3060,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003060.jpg,0.9904,0.9921,0.992,0.9713,0.999,0.9973
3061,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003061.jpg,0.9972,0.9966,0.9966,0.9948,0.9995,0.9986
3062,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003062.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
3063,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003063.jpg,0.4739,0.4439,0.5554,0.5215,0.4281,0.4208
3064,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003064.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
3065,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003065.jpg,0.94,0.9526,0.9169,0.9372,0.9141,0.9792
3066,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003066.jpg,0.9833,0.9797,0.9861,0.9704,0.9971,0.9831
3067,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003067.jpg,0.9998,0.9997,0.9999,0.9997,0.9999,0.9998
3068,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003068.jpg,0.9949,0.9939,0.9949,0.996,0.9939,0.996
3069,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003069.jpg,0.9868,0.9909,0.9889,0.9698,0.992,0.9925
3070,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003070.jpg,0.9379,0.9048,0.9737,0.9199,0.9774,0.9139
3071,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003071.jpg,1.0,1.0,1.0,0.9999,1.0,0.9999
3072,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003072.jpg,0.9986,0.9983,0.9988,0.997,0.9998,0.9992
3073,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003073.jpg,0.0108,0.0185,0.0116,0.0173,0.0012,0.0053
3074,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003074.jpg,0.9992,0.999,0.9995,0.9987,0.9997,0.9993
3075,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003075.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
3076,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003076.jpg,0.9997,0.9997,0.9997,0.9992,1.0,0.9999
3077,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003077.jpg,0.9998,0.9998,0.9998,0.9996,1.0,0.9998
3078,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003078.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3079,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003079.jpg,0.9997,0.9995,0.9998,0.9997,0.9999,0.9998
3080,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003080.jpg,0.9965,0.9953,0.9976,0.9919,0.9998,0.9979
3081,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003081.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3082,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003082.jpg,0.9995,0.9996,0.9991,0.9996,0.9998,0.9995
3083,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003083.jpg,0.3035,0.2455,0.2884,0.5067,0.3122,0.1648
3084,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003084.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3085,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003085.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3086,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003086.jpg,0.9986,0.9982,0.9984,0.998,0.9995,0.9991
3087,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003087.jpg,0.9994,0.9989,0.9997,0.9994,0.9995,0.9993
3088,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003088.jpg,0.9996,0.9995,0.9995,0.9995,0.9999,0.9997
3089,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003089.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3090,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003090.jpg,0.9999,0.9999,0.9999,0.9998,1.0,1.0
3091,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003091.jpg,0.9999,0.9999,1.0,0.9998,1.0,0.9999
3092,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003092.jpg,0.9992,0.9991,0.999,0.9994,0.9994,0.9991
3093,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003093.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3094,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003094.jpg,0.9457,0.9352,0.9532,0.936,0.9882,0.9156
3095,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003095.jpg,0.9988,0.9987,0.9996,0.9958,0.9999,0.9998
3096,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003096.jpg,0.9998,0.9998,0.9999,0.9998,0.9999,0.9997
3097,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003097.jpg,0.9998,0.9997,0.9999,0.9998,0.9999,0.9999
3098,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003098.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
3099,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003099.jpg,0.9983,0.9976,0.9983,0.9966,0.9999,0.9991
3100,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003100.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
3101,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003101.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3102,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003102.jpg,0.9991,0.999,0.9996,0.9977,0.9998,0.9994
3103,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003103.jpg,0.9999,0.9997,0.9999,0.9999,1.0,0.9998
3104,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003104.jpg,0.9999,0.9999,0.9998,0.9998,1.0,1.0
3105,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003105.jpg,0.9981,0.9949,0.9992,0.9979,0.9993,0.9992
3106,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003106.jpg,0.9996,0.9997,0.9997,0.999,0.9999,0.9998
3107,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003107.jpg,0.9996,0.9995,0.9995,0.9992,0.9999,0.9997
3108,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003108.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
3109,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003109.jpg,0.9996,0.9995,0.9997,0.9989,0.9999,0.9998
3110,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003110.jpg,0.8681,0.8225,0.8941,0.8027,0.9256,0.8958
3111,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003111.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3112,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003112.jpg,0.0021,0.0024,0.0021,0.0045,0.0007,0.0009
3113,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003113.jpg,0.9463,0.9257,0.9525,0.9773,0.9866,0.8895
3114,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003114.jpg,0.8551,0.8819,0.9303,0.9419,0.8481,0.6733
3115,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003115.jpg,0.1741,0.133,0.1122,0.1643,0.2651,0.196
3116,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003116.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3117,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003117.jpg,0.9997,0.9995,0.9997,0.9993,0.9999,0.9998
3118,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003118.jpg,0.076,0.1266,0.0532,0.1534,0.0159,0.0307
3119,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003119.jpg,0.989,0.9846,0.9867,0.9872,0.9934,0.9931
3120,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003120.jpg,0.7837,0.7708,0.7804,0.8579,0.7572,0.7523
3121,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003121.jpg,0.9966,0.9936,0.9982,0.9944,0.9996,0.9971
3122,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003122.jpg,0.9999,0.9999,0.9998,0.9998,1.0,0.9999
3123,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003123.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
3124,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003124.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3125,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003125.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
3126,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003126.jpg,0.9987,0.9987,0.9989,0.998,0.9991,0.999
3127,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003127.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
3128,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003128.jpg,0.9955,0.9936,0.9988,0.9919,0.9992,0.9942
3129,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003129.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3130,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003130.jpg,0.9967,0.9964,0.996,0.9967,0.9993,0.9954
3131,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003131.jpg,0.9993,0.9993,0.9987,0.999,0.9998,0.9997
3132,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003132.jpg,0.3252,0.1662,0.3212,0.3621,0.6515,0.1247
3133,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003133.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
3134,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003134.jpg,0.2915,0.4362,0.4887,0.1645,0.1319,0.2364
3135,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003135.jpg,0.9999,0.9999,0.9999,0.9997,1.0,0.9999
3136,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003136.jpg,0.9929,0.9868,0.9907,0.9937,0.9969,0.9965
3137,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003137.jpg,0.9909,0.9912,0.9912,0.9877,0.9977,0.9869
3138,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003138.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3139,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003139.jpg,0.99,0.9869,0.9926,0.9891,0.9963,0.9852
3140,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003140.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
3141,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003141.jpg,0.9827,0.9775,0.9912,0.9708,0.9967,0.9774
3142,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003142.jpg,0.6436,0.7103,0.5096,0.7414,0.5773,0.6792
3143,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003143.jpg,1.0,0.9999,1.0,0.9999,1.0,1.0
3144,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003144.jpg,0.1049,0.0821,0.1563,0.1894,0.0409,0.0556
3145,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003145.jpg,0.9999,0.9999,0.9999,0.9999,1.0,0.9999
3146,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003146.jpg,0.9999,0.9999,0.9999,0.9998,1.0,0.9999
3147,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003147.jpg,0.9999,0.9999,0.9999,0.9998,1.0,1.0
3148,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003148.jpg,0.9995,0.9996,0.9997,0.9995,0.9999,0.999
3149,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003149.jpg,0.9235,0.9719,0.8718,0.8758,0.9693,0.9285
3150,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003150.jpg,1.0,1.0,0.9999,0.9999,1.0,1.0
3151,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003151.jpg,0.999,0.999,0.9993,0.9975,0.9998,0.9996
3152,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003152.jpg,0.9997,0.9995,0.9998,0.9993,1.0,0.9997
3153,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003153.jpg,0.9996,0.9995,0.9994,0.9996,0.9999,0.9998
3154,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003154.jpg,0.9969,0.9973,0.9977,0.9919,0.9992,0.9981
3155,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003155.jpg,0.3533,0.2282,0.4654,0.5299,0.0944,0.4483
3156,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003156.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3157,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003157.jpg,0.9995,0.9995,0.9992,0.9996,0.9996,0.9998
3158,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003158.jpg,0.5664,0.527,0.6334,0.4898,0.5232,0.6584
3159,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003159.jpg,0.9981,0.9979,0.9977,0.9972,0.9992,0.9986
3160,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003160.jpg,0.9993,0.9986,0.9996,0.9989,0.9998,0.9996
3161,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003161.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
3162,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003162.jpg,0.9993,0.999,0.9995,0.9991,0.9999,0.9988
3163,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003163.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3164,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003164.jpg,0.9998,0.9997,0.9999,0.9994,1.0,0.9999
3165,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003165.jpg,0.9982,0.9977,0.9983,0.9956,0.9999,0.9996
3166,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003166.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3167,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003167.jpg,0.9992,0.9993,0.9982,0.9992,0.9995,0.9997
3168,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003168.jpg,0.0953,0.0467,0.0861,0.1524,0.1269,0.0647
3169,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003169.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
3170,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003170.jpg,1.0,1.0,1.0,0.9999,1.0,1.0
3171,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003171.jpg,0.0127,0.0112,0.0074,0.0388,0.0036,0.0023
3172,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003172.jpg,0.9998,0.9998,0.9998,0.9997,0.9999,0.9998
3173,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003173.jpg,0.9948,0.9945,0.9955,0.9903,0.9976,0.9959
3174,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003174.jpg,0.9973,0.9974,0.9975,0.9955,0.9997,0.9963
3175,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003175.jpg,0.0015,0.0019,0.0011,0.0034,0.0006,0.0003
3176,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003176.jpg,0.9999,0.9999,0.9999,0.9999,1.0,1.0
3177,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003177.jpg,0.9929,0.9929,0.9846,0.9939,0.9989,0.9944
3178,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003178.jpg,0.9999,0.9998,0.9999,0.9998,1.0,0.9999
3179,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003179.jpg,0.9998,0.9998,0.9999,0.9995,1.0,0.9999
3180,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003180.jpg,0.9998,0.9998,0.9998,0.9996,1.0,0.9999
3181,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003181.jpg,0.9998,0.9998,0.9997,0.9998,0.9999,0.9999
3182,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003182.jpg,0.9924,0.9911,0.9915,0.9864,0.9985,0.9945
3183,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003183.jpg,0.9533,0.9668,0.9417,0.9378,0.9496,0.9706
3184,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003184.jpg,1.0,1.0,1.0,1.0,1.0,1.0
3185,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003185.jpg,0.9981,0.9981,0.9984,0.9961,0.9992,0.9989
3186,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003186.jpg,0.9999,0.9999,1.0,0.9999,1.0,1.0
3187,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/003187.jpg,0.9999,0.9999,1.0,0.9998,1.0,1.0
