img_no,img_path,property_quality_final_score,score_model_0,score_model_1,score_model_2,score_model_3,score_model_4
2789,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002789.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2790,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002790.jpg,0.9999,0.9999,0.9999,1.0,0.9999,1.0
2791,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002791.jpg,0.9998,0.9999,0.9994,0.9999,0.9998,0.9998
2792,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002792.jpg,0.9994,0.9996,0.9991,0.9997,0.9997,0.9991
2793,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002793.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
2794,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002794.jpg,0.9997,0.9998,0.9994,0.9999,0.9997,0.9996
2795,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002795.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
2796,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002796.jpg,0.4489,0.4502,0.4845,0.2959,0.6221,0.3918
2797,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002797.jpg,0.9997,0.9999,0.9995,0.9998,0.9995,0.9997
2798,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002798.jpg,0.9997,0.9998,0.9995,0.9998,0.9998,0.9996
2799,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002799.jpg,0.9989,0.9994,0.9976,0.9992,0.999,0.9993
2800,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002800.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
2801,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002801.jpg,0.107,0.1195,0.1563,0.0543,0.1076,0.0972
2802,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002802.jpg,0.9999,0.9999,0.9997,1.0,0.9999,0.9999
2803,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002803.jpg,0.0166,0.0188,0.0257,0.0096,0.0148,0.0143
2804,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002804.jpg,0.9974,0.9988,0.9958,0.9981,0.9965,0.998
2805,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002805.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2806,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002806.jpg,0.9972,0.9973,0.9947,0.9992,0.9969,0.998
2807,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002807.jpg,1.0,1.0,0.9999,1.0,0.9999,1.0
2808,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002808.jpg,0.9896,0.9913,0.9868,0.9976,0.9858,0.9863
2809,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002809.jpg,0.0059,0.0057,0.0083,0.0045,0.0066,0.0045
2810,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002810.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2811,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002811.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2812,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002812.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
2813,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002813.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
2814,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002814.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2815,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002815.jpg,0.9999,1.0,0.9998,0.9999,1.0,0.9999
2816,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002816.jpg,0.9999,0.9998,0.9998,1.0,0.9999,0.9999
2817,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002817.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2818,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002818.jpg,0.9981,0.9996,0.9977,0.9992,0.9981,0.9958
2819,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002819.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2820,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002820.jpg,0.9998,0.9999,0.9995,0.9998,0.9998,0.9998
2821,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002821.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9998
2822,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002822.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2823,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002823.jpg,1.0,1.0,0.9999,1.0,1.0,0.9999
2824,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002824.jpg,0.9921,0.9934,0.9818,0.9983,0.9932,0.9937
2825,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002825.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
2826,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002826.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2827,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002827.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2828,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002828.jpg,0.9998,0.9999,0.9995,0.9999,0.9998,0.9998
2829,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002829.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
2830,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002830.jpg,0.998,0.9996,0.9963,0.9991,0.9967,0.9985
2831,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002831.jpg,0.1307,0.0992,0.16,0.1119,0.1756,0.1066
2832,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002832.jpg,0.999,0.9996,0.998,0.9992,0.9989,0.9991
2833,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002833.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
2834,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002834.jpg,0.9998,0.9999,0.9996,1.0,0.9998,0.9998
2835,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002835.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2836,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002836.jpg,1.0,1.0,0.9999,1.0,1.0,0.9999
2837,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002837.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2838,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002838.jpg,0.9993,0.9997,0.9987,0.9996,0.9994,0.9994
2839,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002839.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2840,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002840.jpg,0.9998,0.9998,0.9996,0.9998,0.9999,0.9997
2841,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002841.jpg,0.9998,0.9999,0.9995,0.9999,0.9999,0.9997
2842,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002842.jpg,0.9974,0.9979,0.9965,0.9977,0.9983,0.9965
2843,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002843.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
2844,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002844.jpg,1.0,1.0,0.9999,1.0,0.9999,1.0
2845,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002845.jpg,0.9994,0.9997,0.9988,0.9996,0.9996,0.9996
2846,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002846.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9998
2847,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002847.jpg,0.9997,0.9999,0.9996,0.9999,0.9995,0.9998
2848,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002848.jpg,0.9988,0.9998,0.998,0.9991,0.9984,0.9989
2849,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002849.jpg,0.9995,0.9996,0.9993,0.9996,0.9998,0.9992
2850,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002850.jpg,0.9996,0.9998,0.999,0.9997,0.9997,0.9996
2851,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002851.jpg,0.9997,0.9998,0.9993,0.9998,0.9998,0.9996
2852,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002852.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2853,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002853.jpg,0.9994,0.9994,0.9989,0.9999,0.9994,0.9996
2854,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002854.jpg,0.9998,0.9999,0.9997,1.0,0.9997,0.9999
2855,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002855.jpg,0.9952,0.9967,0.9917,0.9975,0.9939,0.9962
2856,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002856.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2857,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002857.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
2858,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002858.jpg,0.9987,0.999,0.9978,0.9994,0.999,0.9982
2859,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002859.jpg,0.9997,0.9997,0.9995,0.9998,0.9998,0.9995
2860,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002860.jpg,0.9995,0.9998,0.9992,0.9998,0.9997,0.9993
2861,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002861.jpg,0.9998,0.9998,0.9995,0.9999,0.9999,0.9997
2862,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002862.jpg,0.9998,0.9999,0.9995,0.9999,0.9998,0.9998
2863,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002863.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2864,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002864.jpg,0.9478,0.9452,0.9238,0.9698,0.9583,0.9417
2865,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002865.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
2866,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002866.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2867,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002867.jpg,0.9994,0.9998,0.9989,0.9995,0.9995,0.9993
2868,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002868.jpg,0.9989,0.9992,0.9983,0.9992,0.9993,0.9987
2869,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002869.jpg,0.9998,0.9999,0.9996,0.9999,0.9998,0.9996
2870,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002870.jpg,0.9997,0.9998,0.9995,0.9999,0.9998,0.9997
2871,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002871.jpg,0.9997,0.9998,0.9994,0.9999,0.9998,0.9997
2872,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002872.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2873,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002873.jpg,0.9537,0.9622,0.9506,0.9574,0.9435,0.9546
2874,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002874.jpg,0.9961,0.9973,0.9909,0.9992,0.9962,0.9968
2875,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002875.jpg,0.1285,0.1772,0.1539,0.0435,0.1245,0.1434
2876,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002876.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
2877,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002877.jpg,0.9993,0.9993,0.9989,0.9996,0.9996,0.9993
2878,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002878.jpg,0.9838,0.9833,0.9805,0.9868,0.9856,0.9831
2879,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002879.jpg,0.9993,0.9994,0.9989,0.9998,0.9993,0.9992
2880,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002880.jpg,0.9998,0.9998,0.9997,0.9999,0.9998,0.9998
2881,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002881.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
2882,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002882.jpg,0.9998,0.9999,0.9996,1.0,0.9998,0.9999
2883,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002883.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9998
2884,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002884.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2885,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002885.jpg,0.9995,0.9997,0.9992,0.9999,0.9992,0.9996
2886,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002886.jpg,0.9999,1.0,0.9997,1.0,0.9998,0.9999
2887,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002887.jpg,0.9974,0.9984,0.9961,0.9988,0.9968,0.997
2888,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002888.jpg,0.9955,0.9962,0.9929,0.9975,0.9949,0.9959
2889,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002889.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9998
2890,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002890.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
2891,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002891.jpg,0.9998,0.9999,0.9997,1.0,0.9999,0.9998
2892,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002892.jpg,0.9614,0.9818,0.9324,0.9602,0.9597,0.9727
2893,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002893.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9999
2894,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002894.jpg,0.9997,0.9998,0.9993,0.9999,0.9996,0.9998
2895,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002895.jpg,0.9997,0.9999,0.9993,0.9997,0.9998,0.9998
2896,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002896.jpg,0.9999,1.0,0.9999,1.0,1.0,0.9999
2897,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002897.jpg,0.9995,0.9996,0.9993,0.9998,0.9994,0.9995
2898,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002898.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2899,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002899.jpg,1.0,1.0,0.9999,1.0,1.0,0.9999
2900,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002900.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
2901,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002901.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2902,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002902.jpg,0.9999,1.0,0.9998,1.0,0.9999,0.9999
2903,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002903.jpg,0.9997,0.9997,0.9993,0.9998,0.9997,0.9997
2904,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002904.jpg,0.9999,1.0,0.9999,1.0,0.9999,1.0
2905,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002905.jpg,0.9999,1.0,0.9999,1.0,0.9999,0.9999
2906,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002906.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2907,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002907.jpg,0.0638,0.0964,0.068,0.0311,0.0532,0.0702
2908,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002908.jpg,0.9999,0.9999,0.9997,1.0,0.9999,0.9999
2909,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002909.jpg,0.9998,0.9999,0.9997,0.9999,0.9999,0.9997
2910,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002910.jpg,0.9999,0.9999,0.9998,1.0,0.9999,0.9999
2911,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002911.jpg,0.9992,0.9995,0.9988,0.9994,0.9996,0.9989
2912,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002912.jpg,0.9992,0.9998,0.9986,0.9994,0.9988,0.9992
2913,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002913.jpg,0.7258,0.754,0.7184,0.7608,0.7735,0.6223
2914,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002914.jpg,0.9998,1.0,0.9996,0.9999,0.9998,0.9999
2915,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002915.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2916,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002916.jpg,0.9989,0.9992,0.9976,0.9996,0.9989,0.9994
2917,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002917.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2918,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002918.jpg,0.9995,0.9997,0.999,0.9999,0.9994,0.9994
2919,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002919.jpg,0.9995,0.9996,0.9993,0.9996,0.9997,0.9992
2920,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002920.jpg,0.9994,0.9999,0.999,0.9995,0.9993,0.9994
2921,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002921.jpg,0.9924,0.9965,0.9883,0.989,0.9975,0.9907
2922,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002922.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
2923,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002923.jpg,0.4664,0.4567,0.33,0.5092,0.5837,0.4526
2924,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002924.jpg,0.9998,0.9999,0.9997,1.0,0.9998,0.9999
2925,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002925.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2926,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002926.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2927,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002927.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2928,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002928.jpg,0.9996,0.9999,0.9994,0.9997,0.9997,0.9995
2929,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002929.jpg,0.9995,0.9995,0.999,0.9999,0.9996,0.9995
2930,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002930.jpg,0.8984,0.9147,0.8825,0.9254,0.8566,0.913
2931,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002931.jpg,0.9996,0.9995,0.9991,0.9999,0.9996,0.9997
2932,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002932.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2933,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002933.jpg,0.9998,0.9999,0.9996,0.9999,0.9999,0.9998
2934,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002934.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2935,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002935.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2936,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002936.jpg,0.9999,0.9999,0.9997,0.9999,0.9999,0.9999
2937,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002937.jpg,0.9998,0.9998,0.9995,0.9999,0.9998,0.9998
2938,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002938.jpg,0.9912,0.9938,0.9831,0.9919,0.9923,0.9949
2939,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002939.jpg,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999
2940,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002940.jpg,1.0,1.0,0.9999,1.0,1.0,1.0
2941,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002941.jpg,0.9994,0.9996,0.9987,0.9998,0.9993,0.9995
2942,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002942.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2943,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002943.jpg,1.0,1.0,1.0,1.0,1.0,1.0
2944,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002944.jpg,0.9999,1.0,0.9998,0.9999,0.9999,0.9999
2945,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002945.jpg,0.9997,0.9999,0.9995,0.9998,0.9998,0.9997
2946,C:\Users\20151\Documents\AI_Projects\2025_05_26_OhLoRA_v3/stylegan/generated_face_images/002946.jpg,0.9994,0.9999,0.9988,0.9996,0.9993,0.9995
