img_no,hair_color,hair_length,background_score,hairstyle
5599,0.9626,0.5244,1.2056,-0.5608
5600,-1.1902,0.8806,0.4369,-0.2834
5601,-0.4522,1.1785,0.1221,0.1101
5602,-0.7502,0.7986,0.8502,-0.204
5603,0.405,0.7898,-0.1987,-0.4931
5604,-0.6168,1.0811,0.1618,-0.5096
5605,-1.0106,0.7253,1.2965,-0.7154
5606,0.209,0.9132,0.1814,-0.2084
5607,0.9702,0.5063,1.4378,0.8057
5608,-0.9413,-0.6648,-0.2942,-0.1857
5609,-0.4378,-1.5111,-0.9803,-0.4982
5610,1.0775,0.2015,1.1795,-1.1148
5611,-0.4679,0.5494,1.0853,0.2335
5612,-0.7998,0.2155,0.3252,0.0265
5613,-0.5029,0.9426,0.1022,0.5669
5614,-0.2186,-0.8576,-0.4158,-0.8236
5615,0.4573,0.1867,-0.1803,0.2722
5616,-0.3957,-0.1847,1.4838,-0.3532
5617,0.7697,0.6305,1.6592,0.2932
5618,-0.6315,-2.0545,0.6735,-0.0247
5619,-0.7783,0.3137,-0.8183,-0.7984
5620,-0.4737,-1.1034,-0.7884,2.2333
5621,-0.2535,1.0113,0.9818,0.4437
5622,-0.5235,0.5883,-0.1029,0.5391
5623,0.0256,1.1335,-0.2936,0.1097
5624,-0.9112,0.8904,0.8139,0.1582
5625,-0.9802,0.8914,0.2154,1.6266
5626,-0.9415,0.3576,0.1506,0.1263
5627,-0.6342,1.1261,1.0449,-0.0195
5628,-0.9472,0.411,0.5357,1.0276
5629,-0.0473,0.5895,1.3571,0.1001
5630,-0.4338,0.9516,0.6409,-0.35
5631,2.1711,0.5142,-0.9436,-0.7732
5632,-0.6391,0.3492,0.6883,-0.477
5633,-0.0396,1.0643,-0.6933,-0.161
5634,0.7937,0.7455,0.769,0.1469
5635,-0.7549,0.852,-0.5037,0.0184
5636,-1.1427,-2.7641,0.0693,1.3377
5637,-0.2315,-0.4399,-0.1658,1.6868
5638,-0.2375,-0.0492,-0.6536,1.5358
5639,-0.9181,0.421,-1.1152,-0.6868
5640,-0.728,0.7996,1.5895,0.0512
5641,-0.9556,0.2618,1.7896,0.1848
5642,-0.6907,0.1629,1.956,-0.7596
5643,-0.7663,-1.066,0.891,0.6713
5644,1.1651,0.5532,-1.1528,0.2882
5645,1.0537,0.2888,0.396,-1.0829
5646,-1.3548,-0.163,-1.2949,-0.2894
5647,-0.2569,0.8044,0.8647,-0.148
5648,-1.3181,1.1848,0.7203,0.3369
5649,0.0453,-0.4576,-1.4806,0.5196
5650,1.3049,0.5063,0.8935,0.0032
5651,-0.7286,1.5642,0.9371,-0.0981
5652,-0.3275,0.3415,0.875,0.3294
5653,0.0828,0.7703,0.9972,-0.487
5654,-0.9254,0.1395,0.0088,-0.1485
5655,0.3961,0.6737,0.532,-0.6208
5656,0.2697,0.7922,-1.7663,-0.4276
5657,2.0913,0.6702,-1.3941,-1.1003
5658,-0.9488,-0.3988,1.0632,0.2892
5659,-1.0413,1.2146,1.1917,-0.8994
5660,0.2217,0.8678,0.6331,0.1616
5661,-0.3712,0.9223,-1.1189,0.4108
5662,-0.1138,0.8693,-1.744,-0.0006
5663,-0.897,1.0784,0.7775,-1.2027
5664,-0.6949,-0.2063,-0.2455,-0.8222
5665,-1.0597,-0.527,-0.7423,-0.0004
5666,-1.0781,-2.5735,0.8463,0.1234
5667,-1.4665,-0.5853,1.2228,2.7599
5668,-1.0591,-1.6821,1.024,1.2115
5669,0.222,-0.0615,-1.5332,1.4489
5670,-0.8786,0.3855,0.4365,-0.5535
5671,-0.948,1.1888,0.6646,0.3295
5672,1.1228,0.6043,1.2332,-0.2608
5673,-0.7501,-1.4437,1.334,0.4606
5674,-0.5391,0.055,0.3261,1.121
5675,-1.0194,0.2404,1.3358,0.9627
5676,0.2318,0.8459,-1.0649,0.9937
5677,1.3515,0.437,1.6822,-0.6353
5678,-0.7983,0.6601,1.28,0.957
5679,1.3709,-0.2699,1.6043,0.4069
5680,-0.0203,0.3543,-0.6545,0.429
5681,0.1587,0.2893,-1.116,-0.1003
5682,-1.1816,0.644,1.1006,-0.3846
5683,-1.4669,-0.9491,0.8894,1.8703
5684,-0.5499,0.2206,-0.9349,0.5991
5685,-0.7467,-0.2633,1.3909,0.7295
5686,-1.069,-0.3074,0.8735,-0.2537
5687,-1.3607,0.2054,1.9072,0.9282
5688,-0.2427,-1.0112,-0.0679,-0.7227
5689,2.0454,0.4601,0.4542,-0.5909
5690,-0.8322,-0.1897,-0.0079,0.1536
5691,0.527,1.4165,0.934,-1.0205
5692,-0.1203,-0.0478,0.3071,0.5173
5693,-1.0107,0.3065,1.1202,0.2193
5694,-0.4893,-0.7015,1.3853,0.9885
5695,0.7782,0.9176,1.1765,0.2528
5696,-0.2259,0.5674,0.1393,-0.4916
5697,0.8494,0.9121,1.0028,-1.2595
5698,1.34,-1.062,1.0487,-0.3793
5699,-0.7635,0.5012,1.1678,0.358
5700,-0.0597,-0.0574,0.5112,1.0679
5701,-1.0156,0.7501,0.488,0.0882
5702,1.5889,0.6753,0.1256,-1.3623
5703,-0.211,-0.0543,0.823,1.1092
5704,-1.0149,0.0542,-1.1532,-0.3936
5705,-0.6535,0.7399,1.3193,-0.2983
5706,1.3394,0.6023,0.2345,-0.6418
5707,-0.15,0.6608,0.9992,-0.1965
5708,-1.3667,-0.5172,-1.7823,1.4628
5709,-0.4495,0.5135,-0.4711,-0.2641
5710,-1.0158,0.227,0.8833,0.0078
5711,0.8451,1.3011,-1.0215,-0.3403
5712,-0.1917,0.6981,0.0709,-0.7081
5713,0.3043,1.0575,-0.1017,-0.9491
5714,-1.0236,-0.0439,-0.714,-0.1737
5715,-1.0891,0.9352,-0.8277,0.4282
5716,2.0828,0.6281,-1.6403,-0.538
5717,0.0815,0.5588,0.1643,-0.31
5718,-0.6042,0.9109,1.091,0.4622
5719,-0.1645,0.963,0.8847,-0.1934
5720,0.2412,0.9304,0.7768,-0.1584
5721,-0.8151,0.0733,-0.6083,0.3771
5722,-0.1293,0.543,-0.2258,0.7744
5723,0.3181,-0.0697,-0.4178,0.2123
5724,-0.7235,0.1634,0.869,-0.1053
5725,-0.7398,0.6485,-0.6386,-0.7659
5726,1.893,0.893,-0.1235,-0.2711
5727,-0.0381,0.9255,-0.5187,0.3674
5728,0.6137,0.8408,-0.2019,-0.8752
5729,0.8057,-1.6111,-0.0998,0.1048
5730,1.1637,-1.9633,0.9276,0.19
5731,0.4041,0.7491,-0.838,1.3776
5732,-0.6571,0.5409,-0.0539,-0.9669
5733,0.6782,0.7384,0.4035,-0.2947
5734,-1.126,0.4561,-0.0672,0.7561
5735,-0.1132,0.6397,0.6268,0.4021
5736,-0.8751,0.6572,1.1141,0.3783
5737,-0.1524,-0.4967,1.2117,1.0067
5738,0.7037,0.648,-1.2477,0.2975
5739,0.8082,1.056,0.8464,-0.7686
5740,0.1909,0.1529,1.0103,-0.1854
5741,1.8691,0.7024,0.8057,0.1927
5742,-0.0255,0.3986,0.8154,-0.7482
5743,-1.0929,0.3314,0.6811,0.3607
5744,-0.2009,-2.055,0.8718,-0.577
5745,0.1806,-0.6436,-1.1269,0.827
5746,-0.6261,-0.0948,-1.0964,0.0543
5747,-0.1429,0.6803,1.9914,-0.8376
5748,0.6188,0.8049,-0.8726,0.3594
5749,0.66,1.2069,1.0378,-0.208
5750,1.4848,0.9414,-0.5761,-0.7426
5751,-1.1811,0.9871,0.0526,1.9522
5752,0.6406,0.6752,-1.906,0.0863
5753,2.0629,0.6891,-0.5776,-0.4843
5754,-0.2575,0.7362,0.0141,-0.1117
5755,-0.9151,0.9709,0.73,0.1768
5756,-0.9329,0.9791,0.7249,-0.4211
5757,-0.0125,0.5096,1.1906,-0.432
5758,0.7899,0.7802,0.9029,0.6157
5759,-0.8475,0.3486,0.9772,-0.583
5760,-1.2667,0.6539,-0.6411,-0.4448
5761,1.4776,-0.3061,-0.2763,0.3122
5762,1.5991,0.3,-0.5673,-0.7201
5763,-0.7573,-0.1807,1.1732,0.2758
5764,-0.6183,1.0665,0.7464,0.3792
5765,0.4792,0.7272,0.8366,-0.4482
5766,-0.0642,0.4769,1.1531,-0.702
5767,1.333,0.8116,-1.1567,-0.1533
5768,-0.4069,0.9522,-1.2853,0.3466
5769,-0.7693,1.1908,0.5106,-0.2591
5770,-0.4473,-0.0863,0.9401,-0.4297
5771,-0.7811,0.3334,1.0604,-0.2464
5772,-1.0211,-0.2353,1.0059,0.3687
5773,1.2226,-0.3057,1.1408,0.1158
5774,1.677,0.9461,1.1534,0.216
5775,0.9323,-0.7329,-0.2751,0.596
5776,-1.1561,0.94,1.2771,-0.2868
5777,0.4312,0.5713,1.3105,-0.3406
5778,0.9726,0.8578,-1.4973,-0.1034
5779,-0.0721,0.2765,0.6489,-0.979
5780,-0.859,0.1778,1.0864,-0.1473
5781,-0.6511,-1.6707,1.1224,0.5591
5782,-0.8783,0.0418,-0.5836,-0.168
5783,-0.7532,1.042,0.6709,0.8991
5784,-0.4167,0.7401,0.898,-0.7774
5785,-0.749,0.2329,1.4541,-0.5645
5786,-0.5835,0.2106,0.1936,0.0062
5787,-0.4784,-0.3398,-0.9124,0.8019
5788,-0.6701,0.8147,1.4797,-0.3431
5789,0.9063,1.0006,0.6701,0.1369
5790,-0.4389,-0.9999,-0.8057,0.4099
5791,0.6875,0.7401,0.9194,-1.0494
5792,-0.1817,-0.4539,1.2281,-1.0714
5793,1.6861,0.5149,-0.1011,0.067
5794,-0.4626,0.3792,1.0764,-0.4182
5795,-1.0612,1.1307,1.6634,-0.1926
5796,-1.1608,-0.3585,-1.672,0.2985
5797,1.3733,0.0003,1.0204,0.6354
5798,-0.2589,0.3376,1.604,-0.1817
5799,-0.6496,0.1605,1.5404,0.1343
5800,-0.8317,0.7635,0.3477,0.003
5801,-0.935,0.4368,-1.5233,0.7979
5802,-0.9297,1.1871,-0.9827,0.2607
5803,0.7463,0.7006,-1.2932,0.277
5804,-0.0798,0.1056,0.8453,0.638
5805,-0.8581,-0.0483,0.6413,0.8771
5806,1.0209,-1.1998,-0.2956,1.3651
5807,-0.5086,0.7906,1.1466,0.3273
5808,-0.1608,0.9461,1.7048,0.1742
5809,-0.1606,0.0792,1.4135,-0.1794
5810,-0.9923,0.2039,1.5313,1.9008
5811,-1.0575,-0.1461,0.5928,-0.7325
5812,0.0056,-0.2391,-0.6397,0.4623
5813,-1.0253,0.6233,-1.4083,0.3427
5814,0.6669,1.0353,0.6005,0.2202
5815,-0.0033,0.6749,0.8744,0.4453
5816,-0.1119,0.5299,1.1252,0.7508
5817,1.7578,0.8659,-1.472,-1.1583
5818,-1.2805,0.0686,0.0748,0.4732
5819,-1.2494,0.8146,0.3388,0.3049
5820,-0.1142,-0.006,1.1937,-0.6281
5821,-0.1582,0.6817,1.0262,-0.2969
5822,-0.7107,0.4036,0.9743,-1.0013
5823,0.126,1.159,1.0201,0.0408
5824,1.4394,0.8812,-0.6859,-0.0662
5825,0.2378,0.5876,1.3693,-0.2224
5826,0.4295,0.7306,1.1168,-1.0621
5827,1.3769,-0.1003,0.1114,0.1294
5828,0.3199,-0.5276,0.336,0.0323
5829,-0.9915,0.5619,0.3741,-0.428
5830,1.5633,0.4436,-0.4023,-0.1898
5831,-1.2312,-0.7625,-1.4954,1.9568
5832,-0.3727,0.8805,-0.1853,0.4916
5833,0.2974,1.0314,-0.6191,0.1985
5834,1.4489,0.2793,0.3597,0.4673
5835,0.7884,0.8417,-1.5652,0.2503
5836,1.7537,0.5558,0.105,-0.3243
5837,-0.9506,0.8198,0.4794,-0.3345
5838,-1.0063,0.8941,1.6633,-0.5674
5839,-0.5362,0.3016,1.2355,-0.2518
5840,-0.7595,0.7298,0.1155,-0.2243
5841,0.6765,0.9256,1.4379,-1.1423
5842,-0.3653,0.926,1.4076,0.0565
5843,-1.2051,-1.0371,1.3347,2.386
5844,-0.2407,0.3226,0.5126,-0.0246
5845,0.2464,0.741,0.0141,0.188
5846,0.6392,0.4653,0.8436,0.0463
5847,-0.7515,0.9923,1.4321,0.1768
5848,-0.251,1.0452,1.1963,-0.0864
5849,-0.2866,0.7721,-0.5619,0.1885
5850,0.7354,0.7333,1.1945,-0.5634
5851,1.4922,0.0197,1.4831,-1.1186
5852,0.2586,0.9073,-1.1394,-0.0944
5853,0.2568,0.9252,1.069,0.1869
5854,-0.2816,1.0581,-0.229,-0.3447
5855,-0.5122,0.9024,0.8651,-0.1265
5856,-0.9103,-0.4134,-1.5212,0.1317
5857,-1.0429,-1.5722,-0.4064,-0.6314
5858,0.0366,0.1505,0.2995,-0.7869
5859,-1.1748,0.6708,0.6057,0.2257
5860,-1.211,-0.9488,-1.3485,0.5266
5861,0.2081,0.2215,0.3023,0.449
5862,0.616,0.986,0.3187,0.6207
5863,-0.9938,0.4761,1.2956,1.2088
5864,0.4001,1.5445,-1.6295,-0.4226
5865,-0.1514,-0.7364,-0.4189,0.5613
5866,-0.6427,0.8087,1.4024,-1.0926
5867,-0.5485,-1.3496,1.3242,0.0721
5868,-1.4097,0.4604,1.018,0.7693
5869,1.0403,0.7812,-1.7281,-0.5561
5870,-1.1744,0.1424,1.0268,0.776
5871,-0.6729,0.4116,0.267,0.6967
5872,-0.8894,-0.4537,0.6571,-0.6125
5873,-0.9158,0.3969,-0.0164,1.5405
5874,-1.1987,0.2721,0.8616,1.7757
5875,-0.8478,0.4236,1.1543,0.6132
5876,0.4679,0.2001,1.109,-1.0287
5877,-0.3239,1.3645,-0.5605,0.3874
5878,-1.3009,-0.2817,0.507,-0.199
5879,0.934,-0.9156,0.7717,0.1286
5880,-0.1392,0.3034,1.0457,0.1427
5881,1.1161,0.5246,0.7823,-0.3493
5882,-0.6998,0.4649,0.9289,-0.2223
5883,0.8576,0.5382,1.2424,-0.5575
5884,-1.3278,0.6747,1.0626,0.568
5885,-0.5425,0.8371,0.3836,-0.0458
5886,-0.5603,-0.4667,-0.1812,0.5839
5887,-0.9557,1.0938,0.9814,-0.1768
5888,-0.1367,1.185,0.9674,-1.0283
5889,0.5355,0.9951,0.7899,0.7701
5890,-0.2912,-0.9195,0.0606,0.3207
5891,-0.6594,0.0173,0.8838,1.8276
5892,-0.1257,0.5928,0.5954,0.02
5893,1.0252,0.6275,1.2666,-0.2312
5894,-1.1954,0.626,0.3554,0.88
5895,2.1335,0.8014,0.9043,-1.263
5896,-1.3738,-0.0419,0.4277,-0.1613
5897,0.8927,0.4487,1.5146,-0.9397
5898,-1.0115,0.7146,0.6481,-0.3175
5899,-0.1991,0.8796,-1.2359,-0.1563
5900,-0.4651,0.3743,0.7656,-0.1109
5901,0.7612,0.989,1.3127,-0.9254
5902,0.7787,0.4509,0.4173,-0.7347
5903,-0.4348,0.9097,-0.4295,0.4912
5904,0.8056,0.6411,-1.3137,-0.4355
5905,-0.9113,1.1287,-0.291,1.623
5906,-0.4181,0.6989,1.1541,-0.1412
5907,1.4399,0.9957,-0.5786,-0.9363
5908,-0.7513,0.6065,0.5021,0.7805
5909,-1.032,0.4571,-1.5149,1.7166
5910,-0.2967,0.3829,1.7056,-0.838
5911,0.0875,-0.7216,0.7736,0.7971
5912,-0.9852,0.5806,0.6554,-0.0702
5913,0.9029,0.591,-0.6877,-0.8129
5914,-0.01,0.7045,1.0281,-0.2378
5915,1.2848,0.9444,-1.6712,-1.1322
5916,-1.1517,0.7061,1.2913,0.838
5917,-1.0548,0.0876,0.3254,0.1338
5918,-0.161,0.5649,1.1866,-1.145
5919,0.1879,-0.9369,1.437,0.503
5920,0.3668,0.5629,-0.7495,-0.4035
5921,-1.035,-0.1184,-0.5219,0.5369
5922,-0.5742,0.5824,-1.1351,0.2616
5923,0.6933,0.9554,-0.746,0.1779
5924,-1.1018,0.4115,0.6234,-0.2117
5925,-0.5455,0.4035,1.2422,-0.5244
5926,-0.8606,1.367,0.883,0.1575
5927,-0.9566,0.1239,-1.1071,-0.2995
5928,-0.1425,-1.3713,-1.0304,0.8591
5929,-0.9615,1.339,0.8951,0.4751
5930,-0.6683,1.1316,-1.4946,1.229
5931,1.497,0.324,0.4596,-0.4345
5932,0.5836,0.7506,1.3605,0.3325
5933,-0.4602,1.0269,1.0419,0.1782
5934,1.7269,0.4844,1.0935,-0.895
5935,0.4405,1.004,-0.8057,-0.1823
5936,-0.665,0.7536,0.6754,-0.4686
5937,0.625,0.8931,1.1455,-0.9752
5938,1.0187,0.8344,0.3754,0.042
5939,0.4913,0.927,-0.2094,-0.9739
5940,-1.0139,0.6755,1.6064,1.0292
5941,0.9852,0.5573,1.1613,-1.001
5942,0.5347,0.6043,-1.0028,1.1076
5943,-0.4147,0.2286,0.796,0.2192
5944,0.26,1.2084,0.7116,0.4254
5945,-0.5909,-0.034,0.349,0.6126
5946,-0.8088,1.1298,0.4943,0.1689
5947,-0.0888,0.3766,1.5048,-0.8268
5948,-0.9698,0.6862,1.6004,-0.1424
5949,-0.1014,-0.0685,1.4736,0.2484
5950,-0.9948,0.5035,0.668,1.0892
5951,-0.7398,0.2843,1.7039,0.6719
5952,1.1625,0.9632,-1.2779,-0.4089
5953,0.98,-0.8304,0.9523,-0.1144
5954,-0.939,0.8035,-1.0426,0.2432
5955,-1.0335,1.0315,0.9514,-0.3102
5956,-0.9943,0.4167,0.6837,0.6552
5957,-0.3977,-0.0385,-0.097,0.9713
5958,-0.5807,0.8131,1.0946,-0.391
5959,-0.1716,-2.6217,-0.3391,1.9742
5960,-0.5608,-2.5759,-0.1563,0.9963
5961,-0.9367,0.8637,1.0494,0.6943
5962,0.7133,0.4381,-0.4942,-0.7353
5963,-0.9866,-0.0022,1.2131,0.584
5964,-1.048,1.1707,1.2531,-0.5075
5965,-0.8808,-0.6281,-0.562,0.8713
5966,1.049,0.8249,1.1071,-0.4032
5967,-0.8349,0.3438,-0.5068,-0.3868
5968,-0.7109,0.8556,-0.1112,0.1721
5969,0.4594,0.5572,0.9115,-0.2076
5970,-0.8954,0.1014,0.968,0.5981
5971,-0.631,0.4562,1.4231,0.1592
5972,-1.2597,0.4639,1.2561,0.6056
5973,1.4892,0.4344,-0.2559,-0.8615
5974,-0.1254,-3.4905,0.7364,-0.2462
5975,-0.6191,0.343,1.0566,-0.0394
5976,-0.4421,-2.6727,0.6612,0.7876
5977,0.758,0.4947,1.0829,-0.834
5978,-1.3478,0.6132,-0.2329,-0.3473
5979,0.7539,0.7687,0.7575,-0.4289
5980,-1.1544,1.048,1.6016,0.6657
5981,-1.0548,0.7565,1.0425,0.0823
5982,1.3318,1.1786,-1.5532,-0.8893
5983,-1.0628,-1.9617,-1.4015,-0.5805
5984,1.3985,0.4625,1.7046,-0.5194
5985,-0.9956,0.385,-1.3987,1.5752
5986,0.0855,0.1389,0.6812,0.2235
5987,0.0133,0.7782,-0.5923,-0.4854
5988,-0.238,-0.1643,0.3504,0.2354
5989,0.6971,0.7411,0.5675,0.3205
5990,0.2851,1.0616,0.491,0.7552
5991,-0.6817,0.8069,0.1298,0.4046
5992,-0.4843,0.4718,-0.4272,-0.1872
5993,-0.7472,0.7947,1.3376,0.1197
5994,2.1745,0.8773,-1.8753,-1.1368
5995,-0.7281,0.8328,-1.1938,0.5267
5996,0.2828,0.2917,1.7023,-0.4884
5997,0.4196,1.0147,1.0721,-0.7554
5998,0.4441,0.084,1.1569,-0.2206
5999,-0.3028,-2.6999,-0.4159,-0.0133
6000,-1.0541,1.0725,1.3014,-0.6337
6001,-0.733,-1.3169,0.0383,0.1451
6002,0.0243,-1.3609,0.1953,0.5645
6003,-0.2574,-0.3968,0.1197,0.9305
6004,-0.693,0.7721,1.5623,-0.125
6005,-1.0153,-0.575,0.0462,0.3641
6006,-0.7623,0.5915,-1.0315,0.1859
6007,1.3403,0.7459,0.2601,-1.0656
6008,-0.765,0.7767,1.1694,0.0782
6009,0.3339,1.1495,-1.2211,-0.7982
6010,-1.2655,-0.2453,0.3471,2.4396
6011,-0.6351,0.9509,0.5621,-0.0277
6012,-1.1847,0.1168,-1.25,1.1332
6013,-0.3552,-1.2766,-1.0646,0.05
6014,-1.0611,-0.7563,-0.4088,-0.109
6015,0.6782,1.1881,-1.9683,0.2096
6016,-1.1152,0.7591,-0.475,0.9145
6017,-0.3177,-0.6152,-0.1792,1.5944
6018,1.5623,-0.1473,1.1084,0.7064
6019,-0.4972,-0.1171,0.6627,0.471
6020,-1.0365,-1.8399,-1.6653,0.7533
6021,-1.1346,0.8108,-1.4041,0.7301
6022,1.7676,-0.241,0.9486,-0.187
6023,0.1914,0.7041,-1.2858,-0.4534
6024,-0.533,-0.3724,-0.0073,2.3671
6025,-0.2195,0.7614,-0.5934,0.2369
6026,0.4739,-1.8409,0.4093,0.5414
6027,-0.6446,0.8949,1.6466,-0.8142
6028,-1.0183,0.4134,0.7481,0.5082
6029,0.7256,0.5833,1.066,-0.5936
6030,0.5604,1.3783,-1.002,1.3158
6031,0.3096,0.7991,0.3608,0.0272
6032,-1.2387,0.8152,-0.2097,0.1342
6033,1.0558,0.6856,1.6853,-0.2378
6034,-0.5137,0.8146,-0.2173,-0.0827
6035,-0.6674,0.593,-0.0244,1.1283
6036,-0.9957,0.8381,-0.6603,0.6536
6037,-0.7689,-0.0578,1.0271,0.487
6038,0.7055,0.4947,0.5995,-0.4002
6039,0.4938,-0.0857,0.6102,1.1845
6040,1.2801,-1.6992,1.1126,-0.2082
6041,-0.2387,-1.3919,-0.7982,-0.5826
6042,0.008,0.8143,0.1728,-0.3241
6043,-0.4178,0.2373,1.1425,-0.7748
6044,1.6308,0.7879,0.7957,-0.8064
6045,-0.8726,-0.1408,1.5211,0.4148
6046,-1.0571,-0.2501,-0.5874,-0.0828
6047,-0.5212,1.5988,0.9792,0.017
6048,0.4327,0.9921,-1.2304,-0.503
6049,0.839,0.2945,1.1388,1.2231
6050,-0.1381,-1.8635,-0.5644,1.1758
6051,-1.0083,0.4339,-0.6964,0.8276
6052,-0.2482,0.8584,1.1278,-0.0822
6053,-0.463,-0.7548,-1.3179,1.1513
6054,0.1196,0.7021,1.1942,0.6135
6055,-1.2025,-0.1634,0.6678,0.4635
6056,-0.1637,0.7843,1.4599,-0.7807
6057,-1.0616,0.1036,-0.6373,0.0299
6058,1.0641,0.2609,-0.4444,-0.7833
6059,-1.2351,0.9936,0.6145,-0.6931
6060,-0.6205,0.9845,0.7049,0.2353
6061,-1.0362,-0.061,-1.4424,0.8761
6062,0.949,0.2792,0.778,-0.6723
6063,-0.5153,0.2639,-0.9544,0.8907
6064,-0.4558,-1.7738,0.433,0.5761
6065,1.2872,1.2008,-1.1932,-0.1708
6066,0.2095,0.7636,1.0227,-0.3167
6067,-0.6284,1.1436,-1.4491,0.7702
6068,-0.6466,-0.0252,0.781,0.4281
6069,-0.6376,0.0408,1.5127,-0.3861
6070,-1.2294,0.6582,1.2449,0.1752
6071,-0.7018,0.8623,-1.0901,1.0305
6072,0.3987,0.4994,-0.2999,0.46
6073,1.3912,-0.1949,1.3856,0.7989
6074,0.1594,0.0552,-1.7557,0.7396
6075,0.2659,0.8282,0.2776,-0.4387
6076,-1.0058,0.9765,1.4497,-0.4053
6077,1.2358,0.751,1.0074,-1.6708
6078,0.8213,0.0626,0.0587,-1.0292
6079,2.1456,0.7466,1.252,-0.7201
6080,-1.3099,0.0636,-0.2708,1.1048
6081,-0.4777,-0.3835,-0.6178,0.1555
6082,0.9893,0.4852,-1.0266,0.439
6083,-0.9542,0.5725,0.8807,-0.0336
6084,1.1635,0.5553,1.1212,-0.9452
6085,-0.8035,-0.0367,-0.0424,0.3375
6086,-0.7391,0.6685,0.2963,0.456
6087,-1.0092,-2.9347,0.8716,0.262
6088,1.9791,0.5241,-1.1698,-0.7298
6089,-0.3824,-2.0853,0.8756,0.3987
6090,-0.8971,0.7544,-1.0652,-0.1403
6091,-0.6932,0.557,1.0943,0.5768
6092,0.8169,1.0705,0.4823,0.358
6093,1.3321,0.7446,-0.1039,0.3991
6094,-0.4453,0.662,1.2455,-0.4801
6095,-0.4307,0.5294,0.8765,-0.8476
6096,1.7943,0.8875,-0.7427,-1.1844
6097,-0.8046,0.2977,0.8592,-0.647
6098,-1.0867,0.5932,0.7847,-0.2836
6099,-0.7368,0.7672,1.0851,0.7032
6100,1.3989,1.0723,-0.8554,-0.8029
6101,1.2648,1.0385,-0.9746,-0.1355
6102,-0.4035,0.8586,0.9843,0.0192
6103,-0.8658,-1.3903,-0.7099,1.9988
6104,1.3029,0.5118,0.7344,0.2143
6105,-0.9935,0.5538,0.9268,0.8981
6106,-0.4984,0.7702,1.1604,-0.0405
6107,1.9798,0.2276,0.8955,-0.5407
6108,-0.864,0.4195,0.5197,-0.1681
6109,-0.9626,-2.1333,0.6621,-0.1378
6110,1.7066,0.3954,-0.1734,-0.1438
6111,-1.1064,1.0582,0.2309,-0.2103
6112,-0.6736,-0.6117,0.5143,0.6256
6113,0.6194,0.7851,0.9644,-1.5147
6114,-0.7385,0.788,0.8246,0.0928
6115,-0.3073,1.0533,1.2461,0.1165
6116,-0.1311,0.5633,0.7708,-0.3895
6117,-0.188,0.7308,0.769,-0.4923
6118,-0.5117,1.0386,0.683,-0.4413
6119,-1.0708,-1.0194,0.3842,0.3205
6120,-1.143,1.3679,1.0736,0.0062
6121,-0.7562,0.6339,0.9817,0.0999
6122,0.7554,-0.0796,0.9493,0.5822
6123,-0.3122,0.3083,1.8316,-0.2598
6124,-0.7541,-0.1965,-0.1096,-0.5924
6125,-1.0953,-0.8863,1.2177,0.6853
6126,-0.3934,0.9481,-1.5591,0.3568
6127,0.4523,0.5907,-1.4807,0.3593
6128,-0.8617,1.0543,-0.896,0.5077
6129,-0.3071,-1.4962,1.088,1.1076
6130,-1.0311,1.0256,0.4538,-0.2584
6131,1.0015,1.0673,-1.3559,0.818
6132,-1.0146,-0.463,0.6315,0.3649
6133,-0.9671,0.0775,0.3025,-0.447
6134,-0.3676,1.0589,1.043,0.0571
6135,-0.6172,0.5829,1.0113,0.2446
6136,0.9147,0.6919,-1.2431,-1.0566
6137,-0.7152,0.6272,0.6181,-0.0015
6138,-0.8214,-0.3361,0.0353,-0.0257
6139,-0.8709,0.9016,0.9206,0.4115
6140,-0.153,0.3605,-0.3089,0.169
6141,1.0532,1.3088,-0.7525,-0.0285
6142,-0.3029,0.647,1.0166,-0.1391
6143,1.7871,0.6407,-1.6334,-0.0882
6144,0.6572,1.2409,0.7231,0.5281
6145,-0.4093,0.0539,1.3136,0.2517
6146,-1.3874,0.3338,-0.1492,0.0198
6147,-0.6949,0.6583,1.5611,-0.4186
6148,1.4324,-2.0653,0.3315,0.9616
6149,-0.5499,0.5888,0.8731,0.2772
6150,2.1975,0.4538,-1.1024,-0.1915
6151,-1.2106,0.7767,-1.4423,-0.9868
6152,0.9972,0.6079,0.2392,-0.347
6153,-0.1762,-0.2568,-1.3047,1.3877
6154,1.4913,-1.3312,-0.8408,1.2859
6155,-1.1016,1.2,0.9971,-0.4629
6156,-0.553,-0.1382,0.201,0.8597
6157,-0.4891,0.3693,1.4757,-0.8352
6158,-0.0935,-0.7661,0.3964,0.4776
6159,-1.1193,1.2846,0.6853,0.0199
6160,0.8092,-0.1962,1.0993,-1.1582
6161,-0.8995,0.2459,1.3686,0.2502
6162,1.1687,-1.5241,0.0923,-0.1081
6163,1.3596,0.9143,-0.5499,-0.7286
6164,-1.0159,-0.2915,0.9043,0.2664
6165,1.2586,0.8956,-1.6011,0.0349
6166,-0.7282,0.1747,0.9404,-0.0875
6167,1.0288,0.6367,0.5069,-0.1749
6168,-0.8836,-0.5515,0.7776,0.5043
6169,-0.3345,0.3027,0.4718,-0.2897
6170,1.5119,0.8698,1.2694,-0.7801
6171,1.5907,0.966,-1.3113,-0.1319
6172,-0.5262,-0.4411,0.2175,0.5006
6173,0.6678,0.6638,-1.5901,0.3923
