img_no,hair_color,hair_length,background_score,hairstyle
6553,-0.5774,0.7763,1.2112,0.3418
6554,-1.1655,0.381,-0.0863,1.0188
6555,0.5135,0.555,-0.104,-0.0008
6556,-0.8064,0.4625,1.0995,0.3455
6557,-0.3863,0.0061,1.53,-0.0747
6558,0.022,0.6314,-0.249,-0.3112
6559,1.1962,0.6863,1.0009,-0.7549
6560,-0.6622,-0.8723,0.7596,-0.604
6561,1.0551,1.0563,0.0542,0.5484
6562,-0.9462,0.1663,1.0055,1.7419
6563,1.4514,-0.3378,1.4266,-1.0776
6564,-1.181,1.0759,0.7541,0.1903
6565,-0.1762,-0.8968,-2.0121,0.2899
6566,-0.8177,1.0716,1.3287,0.5795
6567,-1.0387,-0.5549,-0.9011,1.1958
6568,-0.9732,0.7563,1.0426,0.128
6569,-0.3345,0.9141,0.3087,-0.7799
6570,-0.334,0.9613,0.8381,0.0862
6571,-0.7955,0.5205,0.0566,0.9483
6572,-0.5785,0.6444,-1.1104,0.6925
6573,-0.7945,0.4952,1.3226,1.4721
6574,-0.406,-1.7495,0.0156,0.072
6575,-0.3242,1.3553,1.0208,-0.3925
6576,-0.2814,0.9779,1.1423,-0.8468
6577,1.1469,0.7261,1.0116,-0.3991
6578,0.7534,0.2836,-0.5357,0.3406
6579,-0.6013,0.7828,0.5706,-0.6837
6580,-0.9817,0.628,0.0244,-0.3233
6581,-0.386,-2.7073,-0.1311,0.9511
6582,-0.9065,-0.1035,0.2134,0.1349
6583,0.0379,0.2955,1.6054,-0.3645
6584,-0.9237,0.8484,1.2118,1.5069
6585,-0.6948,0.8264,1.4088,-0.175
6586,-1.4955,0.7483,1.0098,-0.6682
6587,0.5142,0.8498,0.5772,-0.646
6588,-1.0687,1.0694,1.5193,0.6414
6589,-0.0756,0.8082,1.5269,-0.4489
6590,-0.2564,0.1277,1.2444,0.8761
6591,0.0069,0.0908,-0.6312,1.1579
6592,-0.8708,0.5912,1.1952,-0.554
6593,0.9861,0.0104,1.4029,-0.9929
6594,-0.2381,0.5847,0.911,0.0596
6595,-0.2458,1.0361,-0.0985,0.4199
6596,-0.0732,-0.0902,1.4959,-0.5817
6597,0.3144,0.6517,0.7379,-0.6146
6598,-0.3589,0.2029,1.1577,-0.4618
6599,-0.6248,0.8516,1.2038,-0.2267
6600,0.2753,0.749,-1.8481,0.7751
6601,-0.3493,0.2683,-1.4849,1.2854
6602,-0.7554,0.7006,0.0857,0.0135
6603,-0.5793,1.4519,0.5751,-0.3218
6604,-0.2489,0.0635,-1.3092,0.4599
6605,-0.0522,0.0044,1.2498,-0.4408
6606,1.8913,0.5877,-0.5673,-0.6616
6607,-0.5261,0.6333,-1.4484,0.4728
6608,-1.1603,1.2124,1.4749,0.2419
6609,0.1629,0.707,-0.7599,0.96
6610,-0.5743,0.1298,0.8523,-0.8758
6611,0.7433,0.7971,1.1381,-0.8257
6612,-0.9168,0.7973,0.4914,-0.5848
6613,0.7507,0.704,-0.0294,0.4072
6614,1.221,0.6482,-0.4312,-0.8298
6615,-0.7037,0.141,-0.5675,-0.4215
6616,-0.662,0.5684,-1.144,0.5241
6617,0.0203,0.7872,0.3735,0.8789
6618,-1.1891,0.5432,1.053,2.5304
6619,-1.1043,1.1671,-0.9103,-0.0944
6620,-0.7631,1.0336,0.7517,-0.1442
6621,-1.1041,-0.0343,1.0767,1.5845
6622,0.9425,0.7498,0.7928,-0.9243
6623,0.2349,0.9775,-0.3394,-0.7005
6624,-0.6494,0.6538,0.7968,0.1184
6625,1.4915,0.5852,1.7589,-1.2217
6626,-0.4151,0.6938,-0.7362,-0.4641
6627,1.2177,0.7735,1.3713,0.3464
6628,0.2609,1.0792,1.5317,-0.657
6629,-1.0595,0.2227,-0.4995,-0.5743
6630,-0.325,-0.0726,0.9702,-0.1824
6631,-1.0734,-0.28,0.3524,-0.3358
6632,-1.0583,1.0097,-0.3504,-0.3317
6633,1.2392,0.7494,1.5697,-1.0072
6634,-1.3315,0.3535,-0.6006,-0.5616
6635,-0.9564,0.1978,0.4296,-0.0763
6636,1.132,0.7361,0.6717,-0.8999
6637,-0.4308,-0.0527,1.2071,0.3601
6638,-0.2503,0.7142,1.0184,-0.1913
6639,-0.0605,0.8901,-1.484,0.1979
6640,-0.8771,0.5632,0.662,-0.4561
6641,-1.0155,0.3719,0.5412,0.2625
6642,1.3225,0.6804,0.5751,-0.6993
6643,-0.858,0.4703,1.667,0.7824
6644,-0.7613,0.7378,1.0292,-0.2351
6645,0.4893,0.5088,0.8992,-0.8742
6646,0.4451,0.2293,1.0593,0.1508
6647,-0.6108,1.0043,-0.2009,-0.0469
6648,0.43,-1.5458,0.5758,0.6816
6649,0.0243,-1.1022,-0.4074,-0.5988
6650,-1.2726,0.8316,1.5454,-0.3107
6651,-1.3596,-0.4204,-0.6026,0.2684
6652,0.6613,-0.2305,0.7026,0.5769
6653,0.9848,-1.3526,-0.021,0.4222
6654,-1.0475,-0.8455,0.221,2.1641
6655,-0.7681,0.7325,1.2706,-0.4419
6656,-0.0912,0.7856,1.3274,-0.0376
6657,0.1718,-1.2266,1.4574,0.6269
6658,-0.857,0.7498,1.0439,-0.3471
6659,-1.0359,0.6576,0.5187,-0.4557
6660,0.0905,-1.951,-0.3233,0.629
6661,0.6215,0.6073,1.3432,-0.1416
6662,-1.0106,0.421,-0.2501,-0.732
6663,1.6646,-0.6846,1.2536,0.263
6664,0.1225,0.9263,0.4304,0.9833
6665,-0.0458,0.8123,-0.9328,-0.6728
6666,-0.3318,-0.4229,-1.3752,0.4412
6667,-0.6459,1.2821,-1.0805,1.1465
6668,-0.7327,0.7427,1.0341,0.8737
6669,0.8561,1.2987,0.7425,0.4796
6670,-0.929,0.8839,1.1702,0.1199
6671,1.2852,0.5533,1.3612,-1.2064
6672,-0.725,0.4075,-0.6602,0.9368
6673,-0.3177,0.5027,0.1422,-0.8731
6674,-0.488,0.7016,0.6649,-0.4013
6675,0.4879,0.7772,1.5812,0.3552
6676,-0.139,-2.7185,0.7607,0.6347
6677,-0.9204,0.9398,1.4698,0.9183
6678,0.8126,0.7721,0.4597,-0.7413
6679,-0.9543,1.0932,-1.8196,-0.1329
6680,-0.913,0.5751,1.1601,-0.1193
6681,-0.6095,1.2739,0.4788,-0.47
6682,-1.1255,-0.4979,1.0668,0.6216
6683,-0.9195,0.9689,1.3236,-0.752
6684,-1.0546,0.6803,1.4553,0.7374
6685,-0.4785,0.623,-1.6515,1.6634
6686,-0.9838,0.9783,1.0518,-0.2327
6687,-0.9727,0.0519,0.0359,-0.6478
6688,-0.5606,-0.3465,1.5492,0.1094
6689,-0.5614,-0.202,0.3505,-0.8057
6690,1.2957,0.693,0.1436,-0.2211
6691,-0.6265,-0.8139,0.5602,0.1706
6692,-0.5585,0.954,-1.9803,0.1368
6693,0.0401,0.6296,1.1488,-0.023
6694,-1.1746,-2.8796,0.9131,0.5927
6695,-0.0678,0.8522,0.9921,-0.4751
6696,-0.8554,0.9953,1.1328,0.2903
6697,-1.0489,0.9275,-1.3471,0.4646
6698,-0.4404,-0.2212,0.2667,-0.7174
6699,-0.2227,0.5491,1.3383,-0.7831
6700,1.2015,0.8581,0.7423,-0.7745
6701,-0.3239,1.2511,1.5143,-0.414
6702,-0.6858,0.6682,0.9521,0.5107
6703,-0.3078,0.2717,0.787,-0.9129
6704,-0.795,1.1096,0.8967,0.0086
6705,-0.9995,0.7641,0.941,0.0742
6706,0.0176,-0.5625,-0.4676,-0.4688
6707,-0.6069,1.1254,1.5432,0.4915
6708,-0.4683,1.0952,1.2113,-0.106
6709,-0.0845,-2.0156,1.2833,-0.3681
6710,-0.4333,-0.8138,-0.0748,0.7319
6711,-0.5532,0.5916,0.8722,-0.6847
6712,-0.907,0.7792,1.1727,-0.6101
6713,0.1369,0.526,0.7939,-0.4688
6714,0.7562,0.2929,0.8141,-1.0763
6715,-1.2363,-1.5876,-1.4684,1.0967
6716,0.7954,0.7158,1.2302,-0.7892
6717,-1.0052,-0.1172,-1.5665,0.4763
6718,-0.1205,0.8153,1.6746,-0.858
6719,-0.8421,0.6317,1.482,1.3302
6720,-1.054,0.243,-0.8211,0.8497
6721,0.6194,0.8376,1.0953,-0.1068
6722,0.6605,0.2651,1.4068,-0.6916
6723,0.1955,0.5984,0.1454,0.3255
6724,1.8039,0.9473,-0.9632,-0.5047
6725,-0.118,0.6233,1.0516,-0.57
6726,-0.6114,1.1027,0.9303,0.0379
6727,-0.639,1.1724,1.3498,-0.2002
6728,-1.0717,0.6114,0.5374,-0.6133
6729,0.4035,1.0553,0.4091,-0.6964
6730,0.4034,0.3484,1.4291,-0.412
6731,-0.9161,-1.4013,0.9573,-0.0712
6732,-0.4774,0.075,-0.9233,-0.1553
6733,-0.4543,-0.4474,0.097,1.4471
6734,0.1941,-0.1758,-1.3529,0.5028
6735,-0.4542,-1.4941,-1.2121,0.5062
6736,-0.9184,1.2128,1.4995,0.197
6737,0.1194,-1.7845,-1.4032,1.5531
6738,-0.1486,0.9162,0.1037,-0.5876
6739,0.4286,0.598,1.5707,-0.4364
6740,0.4561,0.6781,0.7772,-0.3949
6741,0.3188,-4.3844,-1.3006,-0.8679
6742,-0.7546,0.8158,-0.1691,0.2983
6743,-0.5327,-0.6271,0.7922,0.9252
6744,-1.3999,-1.0851,-0.216,1.2958
6745,0.1451,0.5251,-0.7599,-0.3478
6746,-0.6357,0.2707,1.1647,-0.0222
6747,0.1422,0.956,0.8276,-0.3691
6748,-0.7346,0.3214,0.3876,0.0687
6749,1.0589,0.0739,-1.2804,-0.2166
6750,0.4813,-1.2874,-1.3008,-0.2599
6751,-0.8194,0.6854,-0.1587,-0.6428
6752,-0.9544,0.9412,0.8997,-0.568
6753,-1.0359,-0.1792,-0.0539,0.0287
6754,-0.8885,0.8034,1.4158,0.2203
6755,0.5098,0.5236,1.372,-0.0516
6756,0.0264,0.4407,1.67,-1.0982
6757,-1.3159,0.539,0.9266,-0.014
6758,-0.7682,0.5168,1.4468,-0.2635
6759,-1.0362,-0.0064,1.1615,0.1979
6760,-0.2799,0.6855,0.8729,-0.4948
6761,-0.2275,1.0064,1.5006,-0.8837
6762,-0.767,0.4352,0.6613,0.414
6763,-0.9218,0.67,1.5387,-0.3701
6764,-0.547,0.4867,1.026,-0.1996
6765,-1.4173,0.0747,-0.8075,-0.8112
6766,0.0486,0.6799,-0.9858,-0.5159
6767,-0.0855,0.442,1.1424,-1.0411
6768,0.9604,-1.1105,-1.256,1.1037
6769,0.4243,0.178,1.6368,-0.3534
6770,-0.8821,0.5756,0.8305,0.0961
6771,0.0522,-1.526,-1.1676,-0.3112
6772,-1.4248,-0.0876,0.379,0.6665
6773,-0.3349,0.7627,-1.2008,-0.1108
6774,-0.0812,0.9682,0.4029,-0.3418
6775,0.267,0.7206,-1.8915,0.0249
6776,0.6746,0.6932,0.7167,-0.2241
6777,-0.9992,0.2976,-0.0571,1.0653
6778,-0.4076,1.0634,0.0663,0.0925
6779,0.3981,0.7686,-0.6312,0.1188
6780,-0.5606,-0.9348,0.9418,0.3393
6781,-0.2158,-1.6135,-0.3402,0.9515
6782,-1.1415,0.9195,1.1731,-0.3034
6783,-0.5963,-1.915,-0.0397,0.9267
6784,-0.7243,1.4223,-0.9562,-0.0893
6785,-0.9679,0.7461,-0.4658,0.4339
6786,1.5719,0.7879,-0.3849,0.0024
6787,-0.2702,0.0141,1.3596,-0.4513
6788,1.0299,1.0009,0.9575,-0.2418
6789,-1.2258,0.0568,1.2498,1.1437
6790,1.5375,0.9702,1.1475,-1.2508
6791,-0.7498,-0.0966,1.4437,0.3151
6792,-0.7169,0.6624,0.2163,-0.2238
6793,0.2428,-0.0328,-0.7082,-0.843
6794,-0.8231,0.5975,1.2984,-0.6087
6795,-1.0967,1.0354,0.1122,0.4583
6796,-0.5361,-0.655,-1.0869,0.8432
6797,-1.1525,-0.1669,0.2667,-0.2106
6798,-0.7594,0.3581,0.848,0.7423
6799,-0.6922,0.6921,1.1125,-0.3802
6800,-1.3039,-0.276,-0.4736,-0.1351
6801,-0.2479,1.3429,1.2024,-0.1438
6802,-0.3102,-0.0162,1.086,0.0665
6803,2.3117,0.3464,-0.9126,1.032
6804,-0.8977,0.3115,-0.7201,-0.3021
6805,0.4357,0.7793,0.9889,-0.8537
6806,-0.4946,1.0807,1.7036,0.31
6807,-0.6882,0.5031,-0.9024,-0.0857
6808,-0.2409,0.626,0.7162,0.3172
6809,-0.0615,0.9418,1.0859,-0.9071
6810,0.7792,-0.0149,0.9881,-1.4982
6811,-0.9606,0.9713,0.2489,-0.1443
6812,-0.8669,-0.0843,1.4436,0.7164
6813,1.2055,0.7202,0.5336,-0.7813
6814,-1.4286,0.3802,-0.5946,0.2256
6815,-1.2291,0.4287,-0.2346,0.1086
6816,-0.5123,0.914,1.0631,-0.5446
6817,-1.1577,1.1889,1.2102,-0.4337
6818,-0.2572,1.0888,0.5896,-0.953
6819,-0.0658,0.7706,0.2753,0.3511
6820,-0.6925,0.7882,-1.6427,0.7753
6821,-0.297,1.0349,0.4297,0.5316
6822,-0.7399,0.4696,0.4422,-0.2627
6823,-1.3476,0.0502,-1.0569,0.3903
6824,-1.017,0.5218,0.6646,-0.4898
6825,-0.9281,0.4266,1.1788,1.2131
6826,1.3889,0.9164,-1.6759,-0.2663
6827,0.7107,0.6298,-1.3424,0.2207
6828,-0.1386,1.2576,-0.1165,1.0266
6829,-1.1623,0.9359,1.179,0.266
6830,-0.332,0.7056,0.0116,0.8767
6831,-0.7445,0.5884,1.0692,0.6002
6832,-1.0296,1.0915,1.0217,0.1387
6833,1.3065,0.6611,0.4356,-1.1819
6834,-0.9259,0.4295,1.1344,-0.0937
6835,-0.4364,0.134,0.8935,-0.7865
6836,-0.5125,0.6858,-0.0564,-0.179
6837,-0.5412,0.5888,1.1953,-0.2312
6838,-0.6417,0.3867,1.0882,0.0513
6839,-0.9291,1.0317,-1.0628,-0.638
6840,-0.82,0.1812,1.0305,-0.7006
6841,-0.9423,-0.0427,0.4544,-0.7036
6842,-0.5941,-0.9556,1.1823,0.9618
6843,-0.4769,1.0658,0.9535,-0.8927
6844,2.0629,0.7842,1.4657,-1.7338
6845,0.5319,0.4705,-1.1045,-0.087
6846,-0.9537,-0.4493,0.6842,1.3045
6847,0.0715,1.391,1.3034,-0.0391
6848,-1.1702,-2.3381,0.8255,0.5744
6849,-0.4131,1.1073,0.6465,-0.3868
6850,-1.0342,0.6347,0.5229,0.0809
6851,0.3366,0.3993,-0.9618,-0.5084
6852,-0.4747,-1.7241,1.7071,2.8081
6853,1.4972,0.2494,1.0754,-0.9086
6854,-0.3735,-0.7635,-1.1563,2.1411
6855,1.67,-0.6728,0.5047,1.2344
6856,-0.1633,-1.3989,-0.5722,0.383
6857,-1.1706,0.8164,0.5772,-0.4422
6858,1.8175,0.4481,0.1965,-0.7809
6859,1.1963,-0.6234,-1.8327,1.0435
6860,0.0273,0.3587,0.8217,0.5722
6861,-0.7563,-0.2257,1.4516,0.5924
6862,-0.6819,0.6328,0.6239,-0.1537
6863,-0.9188,0.1174,1.5382,-0.5513
6864,0.0198,0.3891,0.9182,-0.8135
6865,0.2712,0.924,1.6516,-1.5043
6866,0.5064,0.5431,-0.821,0.0464
6867,0.4879,0.5898,1.037,-1.0224
6868,-0.8742,1.0626,1.2645,1.6272
6869,-0.4068,0.3879,0.1199,0.2412
6870,-0.9474,0.9129,1.7206,-0.5401
6871,-0.8558,0.5423,0.7875,-0.2064
6872,-0.1738,-1.1497,0.7767,0.5812
6873,-0.8483,0.7015,-1.1145,0.0599
6874,-0.3284,1.0246,0.9055,0.3376
6875,-0.5193,-1.872,-0.5451,-0.0362
6876,-0.4545,1.0217,1.7849,-0.0258
6877,1.5289,-1.6874,0.4905,0.2646
6878,-0.9368,0.0959,0.9772,1.6214
6879,-0.2353,0.6542,-1.4946,1.7448
6880,-0.7906,0.583,1.3628,0.4251
6881,0.8396,0.7522,-1.6057,0.334
6882,-0.0687,0.1516,1.2293,-0.0096
6883,-0.9675,0.383,1.2615,-0.3902
6884,0.4783,1.0742,-1.0341,-0.0052
6885,-0.2391,0.663,1.5956,0.0723
6886,1.2822,0.6767,1.2824,-1.0079
6887,-0.8453,-0.4193,1.4744,0.4232
6888,-0.8063,0.8842,0.9867,-1.048
6889,-0.1232,0.9609,0.9546,-0.3592
6890,0.125,0.6637,-0.2798,-0.5792
6891,0.7959,0.9979,-0.5855,-0.9415
6892,-1.4901,0.3303,1.3057,-0.2333
6893,-1.1652,0.6421,1.3968,-0.4539
6894,0.6794,0.8773,0.7025,-0.0988
6895,-0.3348,0.8065,0.853,-0.2216
6896,-1.2785,-0.3195,-0.8319,0.1895
6897,-1.0037,0.3152,0.8302,-0.1892
6898,0.9547,0.5856,0.8363,-1.2415
6899,-0.1319,1.0397,1.3474,-0.1739
6900,-1.155,0.5276,0.828,-0.004
6901,-0.8409,0.0661,0.5609,0.1244
6902,-1.0714,0.9383,0.8905,0.0314
6903,-0.7457,-1.8075,-1.7243,0.6068
6904,1.2076,0.2486,0.56,1.0582
6905,1.2411,-0.0232,-1.4634,0.2996
6906,-0.3659,0.805,0.8554,-0.5608
6907,1.6466,1.193,-0.5916,-0.6314
6908,-0.7258,-0.3402,1.227,0.6897
6909,1.6613,0.5607,-0.2061,0.0812
6910,-0.8035,0.9171,0.9017,0.3028
6911,1.3355,0.5641,0.9687,-1.0949
6912,-0.3879,0.4005,-0.5476,-0.0091
6913,0.359,0.4536,-1.1841,0.8308
6914,0.6564,0.094,-1.142,-0.2578
6915,-0.7712,0.7999,1.1891,0.4429
6916,-0.5076,0.6665,1.2944,-0.4064
6917,-0.498,-0.3805,-1.0265,0.7419
6918,-1.126,1.0214,1.1654,0.0762
6919,-0.6219,0.8808,-0.0427,-0.2248
6920,-0.6479,0.8317,0.7926,-0.0543
6921,1.4046,0.8078,-1.442,-0.4662
6922,-0.7823,0.8364,0.3368,-0.1958
6923,-0.6288,-0.0298,-0.7729,1.087
6924,-0.4573,0.2565,-0.8082,1.6063
6925,-0.5434,1.3598,-1.0952,-0.2566
6926,0.8813,1.2275,-1.6611,0.7631
6927,1.5901,-0.0051,-1.0915,0.424
6928,0.7847,0.2211,0.8254,0.4123
6929,1.4387,0.8819,1.1336,-0.0609
6930,-0.9908,0.6388,-1.1765,1.7084
6931,-0.1138,0.8314,-0.1243,-0.2348
6932,-0.9679,0.7492,1.5582,0.9644
6933,1.8994,1.0291,0.0543,-1.8078
6934,-0.8136,0.4702,1.0422,-0.1532
6935,0.7412,1.1445,1.4634,-0.0068
6936,-1.0868,1.293,1.3994,-0.0008
6937,-0.1234,0.7555,-0.1744,-0.832
6938,-0.6382,0.2103,1.1058,-0.1771
6939,-0.4997,0.5046,1.205,0.0203
6940,-1.0178,0.4731,0.0786,-0.0545
6941,-1.1157,0.7393,1.1469,-0.9318
6942,-0.3566,0.861,1.4729,0.8839
6943,-1.0994,0.8874,0.3165,0.2706
6944,0.04,1.046,-0.3599,0.198
6945,0.1549,-2.0426,0.9508,-0.5547
6946,0.783,0.5219,1.3235,-0.1935
6947,-1.4996,0.608,0.4104,0.9278
6948,-0.8811,-2.0146,-0.269,-0.1368
6949,-0.0871,0.8426,1.3842,-0.0549
6950,-0.5371,0.8325,1.5413,-0.537
6951,-0.2354,-0.0518,0.6458,-0.2133
6952,1.0346,1.0431,0.9768,-0.4065
6953,-0.6973,-1.8702,-0.7483,0.0569
6954,-0.5864,0.9302,-0.5068,-1.1751
6955,-0.689,0.8039,1.1866,0.7802
6956,1.7022,0.7918,1.4165,-0.4582
6957,-0.6019,0.5636,1.7749,0.2436
6958,0.8765,1.026,0.0852,0.0987
6959,1.3428,0.5162,0.9927,-1.0417
6960,-0.9107,0.7261,1.0419,-0.535
6961,-0.0419,-1.8602,1.9268,0.7236
6962,-0.5487,-1.002,0.5087,1.5518
6963,1.4619,0.6237,1.2738,0.148
6964,-0.5725,0.6744,0.7813,0.0812
6965,-0.0446,-2.2483,0.9315,-0.9496
6966,-0.6068,1.0554,1.561,1.1575
6967,-0.5835,-0.8319,0.1038,0.6376
6968,-0.3622,0.7491,-0.8386,-0.2324
6969,-0.4347,0.6673,1.5241,-0.0499
6970,-0.8246,-1.7819,0.8026,0.4991
6971,-0.9756,0.7983,-0.4699,0.0234
6972,0.5555,0.8198,-1.503,-0.2043
6973,-0.7347,0.6104,1.0753,0.0508
6974,1.1103,0.9947,-1.5251,0.276
6975,0.3385,0.9383,-1.8937,1.4061
6976,-0.4889,0.6833,0.3219,0.0384
6977,-0.2814,0.827,-1.3486,0.3831
6978,-0.5921,0.9301,1.1839,0.0669
6979,-0.8855,0.3595,1.3471,-0.3938
6980,-1.0878,-1.0996,0.4716,0.9393
6981,-0.9703,0.2161,0.5509,0.0745
6982,-0.9648,0.401,1.3126,0.0537
6983,-0.1662,0.5592,1.005,-0.6811
6984,0.2537,-2.3679,0.4239,0.5448
6985,1.2791,0.4059,-0.2625,-0.7511
6986,-0.3811,0.7491,1.3106,-0.8293
6987,0.76,0.3099,1.2477,-0.753
6988,-0.5645,0.6862,1.049,0.1208
6989,-0.5799,-0.2538,0.9673,1.3815
6990,-0.0393,0.5241,0.7766,-0.1062
6991,0.2498,0.3168,0.6547,0.3966
6992,-0.5361,0.81,1.4058,-0.0087
6993,-0.977,0.5284,-1.3797,0.9628
6994,-0.2478,0.6062,1.1228,-0.1921
6995,-0.6352,0.2625,0.6111,-0.5357
6996,0.1245,0.9476,1.0161,0.4682
6997,-0.0734,0.4642,0.8169,-0.1926
6998,0.3657,0.4262,-1.0993,0.0183
6999,0.0954,0.7419,1.4652,-1.2182
7000,-0.9017,0.5171,1.1672,2.2249
7001,1.3519,-0.5064,0.5829,0.0098
7002,-1.2234,-0.7954,0.8425,0.0384
7003,0.8119,0.7151,1.3103,-0.8427
7004,-0.4886,-1.0589,-1.5918,0.3041
7005,-0.8535,0.6626,1.2932,-0.669
7006,-0.3723,0.986,1.103,-0.287
7007,1.3982,-0.927,-0.5998,0.6369
7008,0.7971,-2.2105,0.1397,1.0583
7009,-0.7152,0.4742,1.2562,-0.7283
7010,1.3295,0.7563,0.7583,-0.4401
7011,-0.9729,0.2866,-0.0303,-0.102
7012,-0.5595,0.1089,0.4108,-0.3819
7013,-0.357,0.6716,-0.5412,0.0222
7014,-1.1873,0.3419,0.1755,-0.0544
7015,-0.1628,-0.1301,0.959,0.0993
7016,-0.0182,0.6974,1.397,0.0119
7017,-0.757,0.3526,0.8768,-0.0057
7018,1.107,0.9724,0.9049,-0.5859
7019,0.2186,-0.8098,-0.602,1.6318
7020,0.9865,0.6836,1.1804,-0.0811
7021,0.1822,0.5769,0.645,-0.7831
7022,0.1909,0.7509,0.2097,0.9445
7023,-0.3957,0.8955,1.8343,-0.1545
7024,0.5985,0.1898,0.6639,-0.783
7025,0.6424,0.4894,0.8273,-0.132
7026,0.5334,0.8711,-0.2169,0.5715
7027,-0.6391,0.7179,1.7905,-0.3598
7028,0.4009,0.6135,1.021,-0.8629
7029,-0.9574,0.7719,-0.2036,0.1418
7030,1.0302,1.2133,-0.7072,-0.4296
7031,-0.7113,0.548,0.6662,-0.6559
7032,-0.489,0.8818,0.3609,-1.0658
7033,1.1104,0.7847,-1.4563,-0.5461
7034,-1.005,0.3746,1.3537,-0.2959
7035,-0.736,-1.103,0.2176,0.395
7036,-1.0583,0.6104,0.7754,-1.0253
7037,-0.9158,1.4694,1.1163,0.3603
7038,0.0304,0.3741,0.428,0.355
7039,0.2167,0.7513,1.5653,-1.0961
7040,-0.4762,0.9592,0.8907,0.0032
7041,-0.8937,0.3442,-0.6722,0.4188
7042,-0.8277,0.1315,1.1077,0.5614
7043,0.7001,-1.2559,0.5266,0.5785
7044,-0.5748,-0.0963,1.5403,0.212
7045,-0.4603,-2.4279,-1.5787,0.7604
7046,-0.112,1.0393,0.8565,-0.5127
7047,-0.8172,-0.6268,1.5505,-0.8844
7048,-1.0902,-0.1835,0.4172,0.3689
7049,-0.1782,0.2945,0.7806,-0.6461
7050,0.9517,0.4255,-1.2007,-0.5243
7051,-1.1839,0.1246,0.8023,0.2583
7052,1.0555,0.557,-1.5662,0.7633
7053,0.1892,-1.609,-1.4356,1.063
7054,-0.6825,0.484,1.1551,-0.8538
7055,-0.7263,0.1117,0.9218,0.0243
7056,-0.1265,-1.9481,0.2968,1.033
7057,-0.4573,0.6294,0.6823,0.1027
7058,-0.2776,0.4578,0.2624,1.7954
7059,1.5985,0.9033,-1.2676,0.862
7060,-1.0387,0.8355,0.4778,-0.1683
7061,-0.5487,-2.3087,0.9972,0.5669
7062,-0.9825,0.3605,1.5299,1.1844
7063,-0.7994,0.6977,-0.0548,0.2626
7064,1.3019,0.8664,1.2214,-0.8588
7065,-0.0334,-0.4037,-0.0559,0.2194
7066,0.2083,-1.811,1.4519,-0.462
7067,-1.0655,-0.4176,-1.3158,-0.1042
7068,-1.0148,0.1276,1.2619,-0.9591
7069,-0.4938,0.0468,1.0103,0.7984
7070,0.9207,0.6515,0.9676,-0.7859
7071,0.7995,-0.7648,0.9659,0.0834
7072,-0.6875,0.7056,0.6539,-0.8723
7073,-0.6394,1.2634,1.4675,0.3678
7074,-0.6415,1.2305,1.0106,-0.1376
7075,0.2306,0.2163,1.4024,-0.588
7076,1.5529,0.7616,-1.1081,-1.5653
7077,-1.0877,0.129,-1.3015,1.2333
7078,-0.4952,0.1253,0.4073,0.4791
7079,-1.0942,0.5112,0.9607,0.7573
7080,-1.0131,-0.9732,0.69,2.0198
7081,-0.694,-0.5041,0.2039,0.2458
7082,-0.4612,0.4908,1.2056,0.1216
7083,1.064,0.7778,0.3931,-0.9299
7084,-0.6604,0.7026,0.7721,-0.6338
7085,-0.4365,1.1584,-0.3887,1.0444
7086,0.0124,0.5036,0.0905,-0.1221
7087,0.5673,0.4371,-0.9993,0.4373
7088,-1.1166,0.5487,0.4839,-0.3857
7089,-0.2467,0.1655,-0.9737,0.222
7090,-0.4655,0.9247,-0.0011,1.8658
7091,-0.4824,0.5174,-0.9252,0.3373
7092,1.1641,0.7422,1.2191,-1.0322
7093,0.1367,-0.3281,1.1637,-0.1106
7094,-0.711,0.7339,1.5638,-0.1755
7095,0.1716,-1.5332,-1.2225,-0.2124
7096,1.0212,0.9154,-0.9991,0.5838
7097,0.2002,1.1433,0.7412,-0.2162
7098,0.6277,0.0811,1.0513,0.2905
7099,-0.2158,-0.2418,-0.8789,0.7022
7100,-1.3149,-0.0511,0.1876,0.596
7101,-0.4203,0.7926,1.4407,-1.0233
7102,-0.8191,-0.3386,0.9448,0.7378
7103,0.5615,0.7572,1.0744,-0.4852
7104,-1.0672,-2.1076,0.3136,0.9466
7105,0.9325,0.3641,1.5506,-1.3601
7106,0.6926,1.0459,0.9197,-0.6173
7107,1.4493,0.8988,1.0729,-1.0909
7108,-0.9428,0.8754,-0.1953,-0.6821
7109,0.7867,0.61,0.1231,0.6216
7110,-0.9226,-0.3491,0.4889,0.5761
7111,0.1323,0.8001,0.8223,-0.1025
7112,0.0691,0.842,1.4624,-0.1814
7113,-1.1247,-0.0521,1.2101,0.6596
7114,-0.4748,1.2751,0.8618,-0.3731
7115,-1.1625,0.3664,1.541,0.5564
7116,0.3769,0.8429,1.3299,-0.2241
7117,1.1495,0.7463,1.2017,-0.8667
7118,0.2869,0.7765,1.2717,-0.8115
7119,-0.6406,0.713,-1.5282,0.2202
7120,-0.3445,-2.4409,0.238,0.0235
7121,-0.6142,0.3042,1.3701,-0.5445
7122,-0.1257,0.2284,1.4087,-0.6276
7123,1.6993,0.7453,-0.7608,-0.7857
7124,-0.8828,-0.0479,-1.4716,0.0913
7125,-0.4149,0.0666,1.6489,-0.1728
7126,-1.1587,0.3025,-0.831,2.1406
